-;Room heating plant sens. load;Room hum. plant load;System air heating load;Room cooling plant sens. load;Room dehum. plant load;System air sens. clg. load;System air lat. clg. load;Lights electricity;Equip electricity
1676;23275;0;3000;0;109;0;0;5275;5400
1677;27176;2;3296;0;14;0;0;5275;5400
1678;36551;18;3598;0;0;0;0;5275;5400
1679;49687;67;3901;0;0;0;0;3956;4050
1680;62288;144;4129;0;0;0;0;0;3375
1681;69843;433;4358;0;0;0;0;0;3375
1682;75985;1077;4540;0;0;0;0;0;3375
1683;80616;1580;4647;0;0;0;0;0;3375
1684;85467;2124;4784;0;0;0;0;0;3375
1685;88519;2269;4845;0;0;0;0;0;3375
1686;90405;2389;4875;0;0;0;0;0;3375
1687;364956;44935;4950;0;0;0;0;4287;3484
1688;108872;2076;4781;0;0;0;0;80558;23617
1689;35417;37812;19529;0;0;0;0;82957;65090
1690;8922;90200;48035;6647;0;0;0;86759;72353
1691;5517;74711;45792;36411;0;0;0;79309;68581
1692;6347;69634;31425;53641;0;0;0;79402;70499
1693;7862;62988;21715;34021;0;0;0;79700;42488
1694;4401;71629;25609;53279;0;0;0;85796;72849
1695;3255;81941;27672;57362;0;0;0;80858;75964
1696;7553;80148;24222;36503;0;0;0;80512;64266
1697;13494;49078;15221;347;0;0;0;80892;22267
1698;24910;2732;7337;0;0;0;0;5275;4725
1699;12322;18;3083;0;0;0;0;5275;4725
1700;16810;14;3046;0;0;0;0;5275;5400
1701;21008;144;3235;0;0;0;0;5275;5400
1702;26271;603;3307;0;0;0;0;5275;5400
1703;35410;1033;3442;0;0;0;0;3956;4050
1704;47769;1161;3747;0;0;0;0;0;3375
1705;56398;1656;4006;0;0;0;0;0;3375
1706;61194;2176;4097;0;0;0;0;0;3375
1707;66032;2476;4265;0;0;0;0;0;3375
1708;70660;2534;4433;0;0;0;0;0;3375
1709;73684;3121;4478;0;0;0;0;0;3375
1710;75818;3855;4509;0;0;0;0;0;3375
1711;71022;4500;4493;0;0;0;0;3956;3375
1712;65200;6688;4004;0;0;0;0;7522;4725
1713;25534;8635;3720;0;0;0;0;7522;5250
1714;6693;10854;8883;0;0;0;0;7522;6004
1715;2124;12342;10552;0;0;0;0;4884;8633
1716;3451;14404;2966;0;0;0;0;4884;4050
1717;4163;13529;919;0;0;0;0;4884;4050
1718;1871;7806;1015;0;12;0;0;4884;5627
1719;1502;3074;461;0;77;0;0;4884;6678
1720;3852;523;181;0;154;0;0;4884;4426
1721;9872;0;332;0;234;0;0;8840;3375
1722;4696;0;687;0;223;0;0;5275;4725
1723;6578;0;1100;0;246;0;0;5275;4725
1724;9111;0;1360;0;267;0;0;5275;5400
1725;11609;0;1497;0;310;0;0;5275;5400
1726;15926;0;1681;0;341;0;0;5275;5400
1727;21133;0;1864;0;338;0;0;3956;4050
1728;24381;0;1818;0;360;0;0;0;3375
1729;26539;0;1834;0;411;0;0;0;3375
1730;29823;0;1910;0;402;0;0;0;3375
1731;29040;0;1757;0;360;0;0;0;3375
1732;28383;0;1681;0;385;0;0;0;3375
1733;28926;0;1681;0;425;0;0;0;3375
1734;29279;0;1681;0;427;0;0;0;3375
1735;28354;0;1742;0;387;0;0;3956;3375
1736;25023;0;1742;0;379;0;0;4674;4725
1737;13120;0;1593;0;414;0;0;4674;4762
1738;5549;0;1295;0;462;0;0;4674;3561
1739;3702;0;1296;0;514;0;0;2037;3747
1740;4160;0;1201;0;429;0;0;2037;4050
1741;3603;0;866;0;400;0;0;2037;4050
1742;3392;0;908;0;702;0;0;2037;4161
1743;5633;0;1525;0;918;0;0;2037;4236
1744;8672;0;1950;0;847;0;0;2037;3449
1745;11862;0;1783;0;656;0;0;5993;3375
1746;16534;0;1651;0;461;0;0;5275;4725
1747;23780;0;1849;0;397;0;0;5275;4725
1748;27610;0;2017;0;313;0;0;5275;5400
1749;31909;0;2063;0;263;0;0;5275;5400
1750;36662;0;2262;0;272;0;0;5275;5400
1751;41694;0;2476;0;301;0;0;3956;4050
1752;45331;0;2521;0;334;0;0;0;3375
1753;47506;0;2567;0;347;0;0;0;3375
1754;49580;0;2628;0;335;0;0;0;3375
1755;51318;0;2674;0;340;0;0;0;3375
1756;52407;0;2690;0;358;0;0;0;3375
1757;54077;0;2751;0;339;0;0;0;3375
1758;56073;0;2827;0;326;0;0;0;3375
1759;339488;154;2871;0;314;0;0;4287;3484
1760;87035;0;2923;0;262;0;0;84444;23617
1761;35781;44;8800;0;238;0;0;85609;64601
1762;19859;12851;30753;0;209;0;0;91604;69910
1763;14116;24086;29976;8437;141;0;0;85144;63695
1764;17523;26801;29920;20747;124;0;0;84849;70499
1765;18370;28575;24981;6807;112;0;0;84788;42488
1766;7371;26059;27597;28482;122;0;0;90636;71384
1767;8114;22285;27720;29226;166;0;0;84914;73521
1768;15929;21895;26018;18164;178;0;0;83804;63288
1769;25723;11779;17243;0;180;0;0;80704;22267
1770;60315;94;7596;0;169;0;0;5275;4725
1771;20341;0;3099;0;128;0;0;5275;4725
1772;19517;0;3153;0;82;0;0;5275;5400
1773;25613;0;3464;0;79;0;0;5275;5400
1774;38153;0;3751;0;66;0;0;5275;5400
1775;50516;1;3840;0;50;0;0;3956;4050
1776;60410;9;4007;0;28;0;0;0;3375
1777;67085;28;4113;0;27;0;0;0;3375
1778;68554;32;4036;0;52;0;0;0;3375
1779;73254;69;4203;0;24;0;0;0;3375
1780;80424;143;4494;0;0;0;0;0;3375
1781;84773;207;4631;0;0;0;0;0;3375
1782;87313;647;4692;0;0;0;0;0;3375
1783;366512;34163;4717;0;0;0;0;4287;3484
1784;105216;1422;4480;0;0;0;0;77944;23617
1785;20395;31268;27038;20;0;0;0;88925;72914
1786;3949;54506;48005;25026;26;0;0;88341;73667
1787;2860;41018;48922;48593;114;0;0;84626;76405
1788;3341;27962;28256;60072;137;0;0;79402;70499
1789;4533;29301;15903;45122;127;0;0;79938;42488
1790;2472;38997;19617;63017;75;0;0;87672;70251
1791;2240;62708;22505;69863;22;0;0;86827;79876
1792;4959;50637;18548;46484;61;0;0;80512;64266
1793;9626;26274;12844;2073;116;0;0;79481;22267
1794;17265;287;6716;0;124;0;0;5275;4725
1795;7841;0;2835;0;108;0;0;5275;4725
1796;12362;0;2860;0;90;0;0;5275;5400
1797;15712;0;3020;0;82;0;0;5275;5400
1798;19680;2;3062;0;84;0;0;5275;5400
1799;26239;2;3075;0;81;0;0;3956;4050
1800;31632;3;2952;0;87;0;0;0;3375
1801;33463;0;2752;0;169;0;0;0;3375
1802;33371;0;2583;0;163;0;0;0;3375
1803;33681;0;2522;0;96;0;0;0;3375
1804;35216;0;2552;0;146;0;0;0;3375
1805;37393;0;2613;0;206;0;0;0;3375
1806;39738;0;2705;0;235;0;0;0;3375
1807;289277;7221;2746;0;262;0;0;4287;3484
1808;58086;111;2660;0;291;0;0;84444;23617
1809;29566;1766;12088;0;320;0;0;86223;64601
1810;19543;2673;28763;0;356;0;0;91626;69910
1811;15637;1104;26704;6586;417;0;0;85276;63695
1812;13228;38;23266;22841;501;0;0;84849;70499
1813;15145;0;17889;6857;557;0;0;84849;42488
1814;8734;0;18542;23910;549;0;0;91748;71384
1815;8476;0;18734;28137;620;0;0;85276;73521
1816;16352;0;19452;17472;822;0;0;84786;63288
1817;22409;0;13070;0;966;0;0;86155;22267
1818;39948;0;5178;0;1028;0;0;5275;4725
1819;14522;0;1732;0;1045;0;0;5275;4725
1820;11675;0;1546;0;992;0;0;5275;5400
1821;12579;0;1655;0;1058;0;0;5275;5400
1822;14048;0;1776;0;1760;0;0;5275;5400
1823;15409;0;1805;0;2315;0;0;3956;4050
1824;18594;0;1820;0;2426;0;0;0;3375
1825;20412;0;1834;0;2459;0;0;0;3375
1826;21783;0;1773;0;1836;0;0;0;3375
1827;22870;0;1773;0;1713;0;0;0;3375
1828;23922;0;1788;0;1483;0;0;0;3375
1829;24668;0;1773;0;1171;0;0;0;3375
1830;25673;0;1788;0;1030;0;0;0;3375
1831;256994;0;1862;0;811;0;0;4287;3484
1832;44088;0;1916;0;832;0;0;83704;23617
1833;16781;0;13371;0;775;0;0;91473;72388
1834;12381;0;23426;2137;825;0;0;92723;71038
1835;9584;0;23000;16612;880;0;0;90527;71147
1836;6042;0;17753;29329;888;0;0;84130;70499
1837;7572;0;14002;11106;916;0;0;84130;42488
1838;5818;0;17343;27014;934;0;0;92845;68674
1839;6789;0;20279;30684;941;0;0;90527;77247
1840;12991;0;19636;19045;994;0;0;84068;63214
1841;18866;0;12843;0;1004;0;0;85437;22267
1842;34563;0;5117;0;1036;0;0;5275;4725
1843;14447;0;1876;0;1071;0;0;5275;4725
1844;13976;0;1639;0;1565;0;0;5275;5400
1845;14171;0;1625;0;2213;0;0;5275;5400
1846;14563;0;1668;0;2466;0;0;5275;5400
1847;15504;0;1713;0;3182;0;0;3956;4050
1848;17264;0;1621;0;3100;0;0;0;3375
1849;17777;0;1529;0;2408;0;0;0;3375
1850;18670;0;1544;0;2330;0;0;0;3375
1851;19796;0;1605;0;1738;0;0;0;3375
1852;21959;0;1696;0;1101;0;0;0;3375
1853;23967;0;1818;0;1225;0;0;0;3375
1854;25424;0;1880;0;1089;0;0;0;3375
1855;244309;0;1924;0;742;0;0;4287;3484
1856;64875;0;2011;0;714;0;0;87206;23617
1857;31754;0;9604;0;657;0;0;89070;65090
1858;16436;0;25807;2307;605;0;0;94473;72353
1859;10406;0;27114;16178;594;0;0;88123;68581
1860;14325;0;20279;28806;584;0;0;87696;70499
1861;19215;0;15950;10626;634;0;0;87696;42488
1862;10268;0;20814;26960;647;0;0;94596;72849
1863;9209;0;23606;31114;769;0;0;88123;75964
1864;18107;0;21575;20182;865;0;0;87576;64266
1865;26973;0;13157;0;871;0;0;89003;22267
1866;30783;0;5777;0;891;0;0;5275;4725
1867;10680;0;2151;0;755;0;0;5275;4725
1868;12582;0;2009;0;556;0;0;5275;5400
1869;14264;0;2085;0;561;0;0;5275;5400
1870;15613;0;2174;0;845;0;0;5275;5400
1871;18351;0;2341;0;755;0;0;3956;4050
1872;23655;0;2477;0;415;0;0;0;3375
1873;27197;0;2507;0;345;0;0;0;3375
1874;28311;0;2415;0;313;0;0;0;3375
1875;28897;0;2338;0;326;0;0;0;3375
1876;30834;0;2399;0;306;0;0;0;3375
1877;33667;0;2506;0;289;0;0;0;3375
1878;35342;0;2552;0;290;0;0;0;3375
1879;32324;0;2521;0;272;0;0;3956;3375
1880;49132;0;2476;0;265;0;0;7522;4725
1881;26933;0;2567;0;256;0;0;7522;5250
1882;13953;0;6997;0;256;0;0;7522;6004
1883;9557;0;11018;0;241;0;0;4884;8633
1884;14581;0;4076;0;214;0;0;4884;4050
1885;16744;0;2022;0;237;0;0;4884;4050
1886;11853;0;4565;0;266;0;0;4884;5627
1887;11188;0;6582;0;278;0;0;4884;6678
1888;16420;0;4627;0;241;0;0;4884;4426
1889;23238;0;2293;0;223;0;0;8840;3375
1890;17103;0;1910;0;241;0;0;5275;4725
1891;20281;0;1925;0;245;0;0;5275;4725
1892;24548;0;1971;0;263;0;0;5275;5400
1893;27144;0;2048;0;304;0;0;5275;5400
1894;30081;0;2139;0;342;0;0;5275;5400
1895;32853;0;2231;0;380;0;0;3956;4050
1896;35904;0;2246;0;386;0;0;0;3375
1897;37921;0;2307;0;346;0;0;0;3375
1898;41271;0;2476;0;307;0;0;0;3375
1899;43808;0;2583;0;289;0;0;0;3375
1900;47147;0;2735;0;231;0;0;0;3375
1901;52841;0;3011;0;161;0;0;0;3375
1902;56107;0;3148;0;136;0;0;0;3375
1903;52161;0;3148;0;131;0;0;3956;3375
1904;44406;0;3087;0;91;0;0;4674;4725
1905;35729;0;3019;0;55;0;0;4674;4762
1906;27233;0;2905;0;38;0;0;4674;3561
1907;18337;0;3015;0;28;0;0;2037;3747
1908;9495;0;2671;0;17;0;0;2037;4050
1909;7160;0;2334;0;31;0;0;2037;4050
1910;6826;1;2287;0;48;0;0;2037;4161
1911;7619;2;2266;0;49;0;0;2037;4236
1912;11581;0;2284;0;65;0;0;2037;3449
1913;19114;0;2255;0;81;0;0;5993;3375
1914;32101;0;2278;0;111;0;0;5275;4725
1915;41303;0;2476;0;161;0;0;5275;4725
1916;46081;0;2827;0;126;0;0;5275;5400
1917;51692;0;2980;0;20;0;0;5275;5400
1918;57045;1;3240;0;6;0;0;5275;5400
1919;69024;26;3775;0;18;0;0;3956;4050
1920;77571;99;3912;0;13;0;0;0;3375
1921;78352;293;3821;0;7;0;0;0;3375
1922;80161;995;3851;0;6;0;0;0;3375
1923;83230;1632;3928;0;6;0;0;0;3375
1924;83750;2352;3882;0;6;0;0;0;3375
1925;83802;2339;3836;0;6;0;0;0;3375
1926;82673;3340;3760;0;5;0;0;0;3375
1927;366582;50645;3740;0;0;0;0;4287;3484
1928;92969;1774;3745;0;0;0;0;76521;23617
1929;28187;15221;10757;0;0;0;0;80109;64601
1930;10989;79787;37833;762;0;0;0;85210;69910
1931;6327;81850;36645;20834;0;0;0;78648;63695
1932;5188;78603;32762;37509;0;0;0;77443;70499
1933;6958;69243;25983;17455;0;0;0;77787;42488
1934;3267;76228;30164;35383;0;0;0;87576;71384
1935;6283;74342;32889;25730;0;0;0;83834;73521
1936;15303;69840;33283;14524;0;0;0;81966;63288
1937;27570;36263;21367;0;0;0;0;80764;22267
1938;66739;4403;8704;0;0;0;0;5275;4725
1939;19552;0;3034;0;0;0;0;5275;4725
1940;16807;5;2673;0;0;0;0;5275;5400
1941;19508;8;2759;0;0;0;0;5275;5400
1942;27885;11;3046;0;0;0;0;5275;5400
1943;41216;11;3412;0;0;0;0;3956;4050
1944;51561;18;3533;0;0;0;0;0;3375
1945;55007;21;3501;0;8;0;0;0;3375
1946;54849;48;3332;0;6;0;0;0;3375
1947;55350;152;3240;0;0;0;0;0;3375
1948;59998;389;3408;0;0;0;0;0;3375
1949;65204;685;3592;0;0;0;0;0;3375
1950;68167;795;3683;0;0;0;0;0;3375
1951;344569;36762;3693;0;0;0;0;4287;3484
1952;104355;642;3579;0;0;0;0;84721;23617
1953;37712;17293;24515;0;9;0;0;95039;72914
1954;24664;43860;47483;5;18;0;0;96288;73667
1955;17977;53827;54105;419;20;0;0;94092;76405
1956;23316;39386;39644;10367;47;0;0;87696;70499
1957;31471;22877;29090;225;107;0;0;87696;42488
1958;18217;9163;36266;12053;195;0;0;96411;70251
1959;16149;1542;38967;19322;275;0;0;94092;79876
1960;24483;307;28234;11882;348;0;0;87446;64266
1961;33447;0;15457;0;411;0;0;89003;22267
1962;51579;0;6415;0;467;0;0;5275;4725
1963;12292;0;2244;0;428;0;0;5275;4725
1964;13636;0;2007;0;412;0;0;5275;5400
1965;15186;0;2007;0;411;0;0;5275;5400
1966;17561;0;2143;0;407;0;0;5275;5400
1967;22753;0;2325;0;258;0;0;3956;4050
1968;29871;0;2385;0;158;0;0;0;3375
1969;34783;0;2431;0;169;0;0;0;3375
1970;39126;0;2568;0;197;0;0;0;3375
1971;41980;0;2614;0;209;0;0;0;3375
1972;42377;0;2537;0;201;0;0;0;3375
1973;43856;0;2567;0;217;0;0;0;3375
1974;44776;0;2583;0;219;0;0;0;3375
1975;303526;20;2576;0;189;0;0;4287;3484
1976;65653;44;2629;0;183;0;0;84093;23617
1977;30821;1950;14903;0;151;0;0;85609;64601
1978;19756;31003;37420;0;82;0;0;91604;69910
1979;14072;37098;35688;10850;70;0;0;85144;63695
1980;11630;35362;33874;27125;68;0;0;84716;70499
1981;17831;33983;29298;5791;66;0;0;84849;42488
1982;17432;31655;36790;15881;82;0;0;91748;71384
1983;22872;35298;39593;17307;86;0;0;85276;73521
1984;32017;38241;37472;7391;70;0;0;84541;63288
1985;39315;23154;25662;0;44;0;0;86155;22267
1986;76451;2889;11615;0;24;0;0;5275;4725
1987;27562;0;4072;0;20;0;0;5275;4725
1988;23440;3;3537;0;6;0;0;5275;5400
1989;29630;9;3571;0;0;0;0;5275;5400
1990;39627;25;3659;0;0;0;0;5275;5400
1991;48661;96;3748;0;0;0;0;3956;4050
1992;58079;396;3900;0;0;0;0;0;3375
1993;64826;817;4128;0;0;0;0;0;3375
1994;69512;1077;4280;0;0;0;0;0;3375
1995;72994;1431;4341;0;0;0;0;0;3375
1996;77141;1630;4478;0;0;0;0;0;3375
1997;80169;1826;4555;0;0;0;0;0;3375
1998;81035;1910;4539;0;0;0;0;0;3375
1999;346615;43643;4453;0;0;0;0;4287;3484
2000;71670;2140;4228;0;0;0;0;72342;23617
2001;13732;44332;28479;2;0;0;0;85360;72388
2002;6132;92950;48611;6853;0;0;0;85597;71038
2003;3722;96453;47589;31189;0;0;0;83013;71147
2004;2471;78166;38111;42504;0;0;0;76665;70499
2005;2872;69213;30560;22960;0;0;0;76792;42488
2006;2296;81883;35745;40501;0;0;0;88664;68674
2007;2840;92280;39081;40478;0;0;0;87133;77247
2008;7538;82282;34519;21290;0;0;0;81605;63214
2009;20161;48921;23577;0;0;0;0;79511;22267
2010;53208;3970;11255;0;0;0;0;5275;4725
2011;25408;7;4328;0;0;0;0;5275;4725
2012;26103;5;3907;0;0;0;0;5275;5400
2013;33128;8;4046;0;0;0;0;5275;5400
2014;46114;15;4256;0;0;0;0;5275;5400
2015;53269;114;4146;0;0;0;0;3956;4050
2016;58171;555;4007;0;0;0;0;0;3375
2017;63281;633;4143;0;0;0;0;0;3375
2018;62739;680;3944;0;0;0;0;0;3375
2019;60938;607;3760;0;0;0;0;0;3375
2020;61295;914;3699;0;0;0;0;0;3375
2021;60228;863;3576;0;0;0;0;0;3375
2022;65613;729;3897;0;0;0;0;0;3375
2023;328907;36590;4050;0;0;0;0;4287;3484
2024;91118;1241;3816;0;0;0;0;82614;23617
2025;34339;30100;17172;0;0;0;0;83075;65090
2026;9616;87649;44986;2946;0;0;0;88412;72353
2027;4058;73783;46799;27974;0;0;0;81792;68581
2028;8451;65371;37571;35723;0;0;0;81014;70499
2029;12946;56900;31589;17015;0;0;0;82065;42488
2030;8173;58757;42995;29863;0;0;0;91764;72849
2031;10373;64840;48338;27351;0;0;0;86151;75964
2032;19380;69729;42712;16954;0;0;0;82337;64266
2033;31261;43508;26409;0;0;0;0;79708;22267
2034;49259;2907;12268;0;0;0;0;5275;4725
2035;22871;8;4733;0;0;0;0;5275;4725
2036;25192;7;4003;0;0;0;0;5275;5400
2037;31394;9;3955;0;0;0;0;5275;5400
2038;42853;49;4087;0;0;0;0;5275;5400
2039;54788;450;4314;0;0;0;0;3956;4050
2040;64610;879;4466;0;0;0;0;0;3375
2041;68644;1359;4510;0;0;0;0;0;3375
2042;69777;2073;4449;0;0;0;0;0;3375
2043;70637;2330;4387;0;0;0;0;0;3375
2044;73059;2266;4417;0;0;0;0;0;3375
2045;75152;2457;4448;0;0;0;0;0;3375
2046;75803;2815;4432;0;0;0;0;0;3375
2047;66779;3672;4295;0;0;0;0;3956;3375
2048;73873;4613;4111;0;0;0;0;7522;4725
2049;43742;5540;4242;0;0;0;0;7522;5250
2050;21204;6006;10819;0;0;0;0;7522;6004
2051;11695;5292;16358;0;0;0;0;4884;8633
2052;22274;3332;6163;0;0;0;0;4884;4050
2053;26411;2790;3002;0;0;0;0;4884;4050
2054;21402;1838;6739;0;0;0;0;4884;5627
2055;23610;1274;9849;0;0;0;0;4884;6678
2056;33576;320;7082;0;0;0;0;4884;4426
2057;46463;55;3677;0;12;0;0;8840;3375
2058;40945;0;3102;0;69;0;0;5275;4725
2059;49803;0;3240;0;108;0;0;5275;4725
2060;55751;0;3332;0;127;0;0;5275;5400
2061;58150;0;3347;0;125;0;0;5275;5400
2062;60800;0;3408;0;128;0;0;5275;5400
2063;64666;0;3484;0;123;0;0;3956;4050
2064;71337;0;3607;0;86;0;0;0;3375
2065;78158;1;3882;0;35;0;0;0;3375
2066;85209;118;4157;0;7;0;0;0;3375
2067;87648;1067;4188;0;1;0;0;0;3375
2068;89544;2243;4188;0;0;0;0;0;3375
2069;97011;4059;4463;0;0;0;0;0;3375
2070;100713;4395;4631;0;0;0;0;0;3375
2071;83762;4734;4509;0;0;0;0;3956;3375
2072;48547;4877;4218;0;0;0;0;4674;4725
2073;33463;3958;3800;0;0;0;0;4674;4762
2074;11855;6392;3626;0;0;0;0;4674;3561
2075;4586;8947;3867;0;0;0;0;2037;3747
2076;2582;9820;3330;0;0;0;0;2037;4050
2077;5901;2700;2906;0;0;0;0;2037;4050
2078;7247;1701;3100;0;0;0;0;2037;4161
2079;8400;1211;3757;0;0;0;0;2037;4236
2080;13008;388;3954;0;0;0;0;2037;3449
2081;21730;88;3519;0;4;0;0;5993;3375
2082;41712;123;3288;0;4;0;0;5275;4725
2083;64275;157;3500;0;9;0;0;5275;4725
2084;72281;246;3729;0;14;0;0;5275;5400
2085;80372;410;3897;0;15;0;0;5275;5400
2086;86112;725;4035;0;14;0;0;5275;5400
2087;91107;1282;4142;0;7;0;0;3956;4050
2088;97393;1637;4203;0;1;0;0;0;3375
2089;97663;1567;4126;0;5;0;0;0;3375
2090;99954;2019;4172;0;2;0;0;0;3375
2091;101931;2419;4218;0;0;0;0;0;3375
2092;101897;2002;4157;0;0;0;0;0;3375
2093;102252;2141;4126;0;2;0;0;0;3375
2094;101497;1920;4081;0;7;0;0;0;3375
2095;383690;48867;4019;0;11;0;0;4287;3484
2096;115471;607;3919;0;14;0;0;80562;23617
2097;40926;7314;10836;0;13;0;0;82529;64601
2098;16605;41870;37662;0;11;0;0;86630;69910
2099;10797;47191;36074;12404;11;0;0;80522;63695
2100;10546;48241;32565;30172;7;0;0;81768;70499
2101;15871;45244;26283;10099;6;0;0;83614;42488
2102;6413;49637;29532;32075;6;0;0;88916;71384
2103;3842;50927;28867;38921;12;0;0;78381;73521
2104;10638;42684;27823;21080;33;0;0;80631;63288
2105;28164;23894;19412;0;49;0;0;80229;22267
2106;75905;2925;8765;0;47;0;0;5275;4725
2107;22860;0;3204;0;48;0;0;5275;4725
2108;20056;0;2813;0;30;0;0;5275;5400
2109;23467;0;2774;0;6;0;0;5275;5400
2110;30979;3;2801;0;1;0;0;5275;5400
2111;39431;16;2815;0;0;0;0;3956;4050
2112;46691;42;2814;0;0;0;0;0;3375
2113;51345;37;2905;0;18;0;0;0;3375
2114;57625;5;3134;0;73;0;0;0;3375
2115;62373;0;3240;0;132;0;0;0;3375
2116;63137;0;3179;0;158;0;0;0;3375
2117;63173;0;3102;0;176;0;0;0;3375
2118;62045;0;2995;0;203;0;0;0;3375
2119;339210;19524;2839;0;248;0;0;4287;3484
2120;104433;119;2867;0;266;0;0;86452;23617
2121;38285;7056;22111;0;191;0;0;94732;72914
2122;25360;25635;45888;1;134;0;0;96266;73667
2123;12082;33758;50364;4624;126;0;0;92612;76405
2124;8351;34304;33116;33481;77;0;0;81177;70499
2125;11829;43337;23753;18081;18;0;0;84188;42488
2126;6068;51439;30903;32780;6;0;0;93639;70251
2127;6439;55089;37242;31113;15;0;0;93266;79876
2128;15915;43033;31885;17520;60;0;0;86413;64266
2129;28030;24385;19164;0;69;0;0;79960;22267
2130;49181;1335;8152;0;69;0;0;5275;4725
2131;15239;0;3025;0;59;0;0;5275;4725
2132;17978;0;2719;0;68;0;0;5275;5400
2133;20876;0;2728;0;62;0;0;5275;5400
2134;25882;1;2801;0;60;0;0;5275;5400
2135;33742;1;2845;0;72;0;0;3956;4050
2136;41636;0;2844;0;86;0;0;0;3375
2137;45655;1;2905;0;80;0;0;0;3375
2138;49417;1;2981;0;75;0;0;0;3375
2139;51679;1;3011;0;83;0;0;0;3375
2140;53900;1;3041;0;80;0;0;0;3375
2141;57019;2;3164;0;75;0;0;0;3375
2142;57906;2;3194;0;74;0;0;0;3375
2143;323830;21608;3119;0;85;0;0;4287;3484
2144;71184;1067;3041;0;94;0;0;80562;23617
2145;29919;12871;13981;0;95;0;0;85609;64601
2146;16779;29381;31977;702;118;0;0;91604;69910
2147;11368;26247;31984;15988;134;0;0;85144;63695
2148;10014;19451;31169;31029;167;0;0;84596;70499
2149;7334;15445;24106;20715;204;0;0;82416;42488
2150;2626;7036;26759;43751;243;0;0;88916;71384
2151;2372;10972;25627;45984;224;0;0;80562;73521
2152;3966;24136;22550;33160;162;0;0;77665;63288
2153;9176;16486;15352;1812;191;0;0;75121;22267
2154;35348;3;7336;0;206;0;0;5275;4725
2155;19912;0;2941;0;198;0;0;5275;4725
2156;17901;0;2672;0;213;0;0;5275;5400
2157;20004;0;2713;0;224;0;0;5275;5400
2158;22746;0;2694;0;229;0;0;5275;5400
2159;25989;0;2570;0;232;0;0;3956;4050
2160;30996;0;2477;0;224;0;0;0;3375
2161;33531;0;2370;0;237;0;0;0;3375
2162;32936;0;2155;0;239;0;0;0;3375
2163;31329;0;1972;0;260;0;0;0;3375
2164;30408;0;1849;0;291;0;0;0;3375
2165;29941;0;1773;0;356;0;0;0;3375
2166;29813;0;1727;0;437;0;0;0;3375
2167;271253;0;1644;0;492;0;0;4287;3484
2168;45692;0;1456;0;500;0;0;84074;23617
2169;15878;0;8516;0;481;0;0;92723;72388
2170;9494;0;12860;6394;444;0;0;92651;71038
2171;1940;0;9150;37423;422;0;0;86106;71147
2172;1092;0;3055;53703;477;0;0;83756;70499
2173;1377;0;45;36083;534;0;0;83938;42488
2174;751;0;0;71195;513;0;0;90259;68674
2175;585;0;0;86422;502;0;0;87694;77247
2176;606;0;0;63265;571;701;0;83420;63214
2177;1286;0;0;21387;588;270;0;85365;22267
2178;2574;0;0;0;542;0;0;5275;4725
2179;1203;0;0;0;476;0;0;5275;4725
2180;4445;0;0;0;413;0;0;5275;5400
2181;6101;0;76;0;516;0;0;5275;5400
2182;7880;0;413;0;575;0;0;5275;5400
2183;9161;0;673;0;548;0;0;3956;4050
2184;10299;0;825;0;537;0;0;0;3375
2185;11151;0;902;0;595;0;0;0;3375
2186;12238;0;1054;0;446;0;0;0;3375
2187;13489;0;1268;0;249;0;0;0;3375
2188;14851;0;1467;0;212;0;0;0;3375
2189;16469;0;1604;0;203;0;0;0;3375
2190;18091;0;1696;0;214;0;0;0;3375
2191;213843;0;1769;0;216;0;0;4287;3484
2192;55846;0;1805;0;217;0;0;85445;23617
2193;24636;0;8505;0;210;0;0;90297;65090
2194;9128;6865;23699;13450;196;0;0;94156;72353
2195;2572;12635;24710;34338;170;0;0;83598;68581
2196;3161;20188;16874;60984;133;0;0;82121;70499
2197;4034;25004;10455;48141;128;0;0;80231;42488
2198;1861;26869;10377;80486;94;0;0;87629;72849
2199;1386;30681;10891;100909;79;0;0;82917;75964
2200;2258;24705;8580;92580;117;0;0;80631;64266
2201;5571;19329;4828;41270;182;0;0;81723;22267
2202;2602;2216;2538;488;210;0;0;5275;4725
2203;1246;0;1210;0;259;0;0;5275;4725
2204;3915;0;1298;0;267;0;0;5275;5400
2205;5915;0;1379;0;284;0;0;5275;5400
2206;7109;0;1377;0;309;0;0;5275;5400
2207;8121;0;1392;0;357;0;0;3956;4050
2208;9250;0;1422;0;460;0;0;0;3375
2209;9886;0;1406;0;488;0;0;0;3375
2210;10692;0;1483;0;473;0;0;0;3375
2211;11766;0;1620;0;450;0;0;0;3375
2212;13657;0;1788;0;419;0;0;0;3375
2213;15490;0;1956;0;366;0;0;0;3375
2214;16555;0;1971;0;374;0;0;0;3375
2215;16107;0;2017;0;391;0;0;3956;3375
2216;31846;0;1864;0;379;0;0;7522;4725
2217;11032;0;1403;0;455;0;0;7522;5250
2218;1576;0;1905;0;613;0;0;7522;6004
2219;787;0;358;0;685;0;0;4884;8633
2220;851;0;0;0;657;0;0;4884;4050
2221;1024;524;0;54;561;0;0;4884;4050
2222;599;1727;0;757;417;0;0;4884;5627
2223;549;6326;0;2022;385;48;0;4884;6678
2224;531;4808;0;398;397;445;0;4884;4426
2225;1672;2703;0;12;338;242;0;8840;3375
2226;378;28;0;0;413;8;0;5275;4725
