-;Room heating plant sens. load;Room hum. plant load;System air heating load;Room cooling plant sens. load;Room dehum. plant load;System air sens. clg. load;System air lat. clg. load;Lights electricity;Equip electricity
1674;55542;8;8154;0;187;0;0;5275;4725
1675;22864;0;3205;0;169;0;0;5275;4725
1676;23269;0;3000;0;109;0;0;5275;5400
1677;27055;2;3296;0;14;0;0;5275;5400
1678;36376;18;3598;0;0;0;0;5275;5400
1679;49345;67;3901;0;0;0;0;3956;4050
1680;62019;144;4129;0;0;0;0;0;3375
1681;69566;477;4358;0;0;0;0;0;3375
1682;75576;1117;4540;0;0;0;0;0;3375
1683;80175;1588;4647;0;0;0;0;0;3375
1684;85046;2130;4784;0;0;0;0;0;3375
1685;88132;2275;4845;0;0;0;0;0;3375
1686;90031;2395;4875;0;0;0;0;0;3375
1687;363762;44780;4950;0;0;0;0;4287;3484
1688;105567;2974;4781;0;0;0;0;88047;23617
1689;35326;40266;19534;0;0;0;0;90793;65090
1690;8894;89991;48037;13330;0;0;0;94947;72353
1691;5487;75469;45792;41651;0;0;0;88487;68581
1692;6312;70647;31425;57724;0;0;0;88060;70499
1693;7812;63944;21714;37460;0;0;0;88060;42488
1694;4385;71909;25609;60090;0;0;0;94959;72849
1695;3237;82235;27672;64183;0;0;0;88487;75964
1696;7532;80924;24222;41464;0;0;0;88155;64266
1697;13437;50867;15220;2362;0;0;0;89366;22267
1698;23717;2519;7335;0;0;0;0;5275;4725
1699;12317;18;3082;0;0;0;0;5275;4725
1700;16804;14;3046;0;0;0;0;5275;5400
1701;20931;158;3235;0;0;0;0;5275;5400
1702;26047;586;3307;0;0;0;0;5275;5400
1703;34889;1058;3442;0;0;0;0;3956;4050
1704;47137;1179;3747;0;0;0;0;0;3375
1705;55999;1658;4006;0;0;0;0;0;3375
1706;60794;2180;4097;0;0;0;0;0;3375
1707;65686;2489;4265;0;0;0;0;0;3375
1708;70293;2540;4433;0;0;0;0;0;3375
1709;73247;2992;4478;0;0;0;0;0;3375
1710;75283;3775;4509;0;0;0;0;0;3375
1711;70540;4397;4493;0;0;0;0;3956;3375
1712;64939;6692;4004;0;0;0;0;7522;4725
1713;25416;8698;3720;0;0;0;0;7522;5250
1714;6679;10930;8883;0;0;0;0;7522;6004
1715;2118;12408;10552;0;0;0;0;4884;8633
1716;3445;14467;2966;0;0;0;0;4884;4050
1717;4158;13586;919;0;0;0;0;4884;4050
1718;1866;7850;1015;0;12;0;0;4884;5627
1719;1498;3099;461;0;77;0;0;4884;6678
1720;3848;530;181;0;154;0;0;4884;4426
1721;9868;0;332;0;234;0;0;8840;3375
1722;4689;0;687;0;223;0;0;5275;4725
1723;6570;0;1100;0;246;0;0;5275;4725
1724;9096;0;1360;0;267;0;0;5275;5400
1725;11517;0;1497;0;310;0;0;5275;5400
1726;15802;0;1681;0;341;0;0;5275;5400
1727;20944;0;1864;0;338;0;0;3956;4050
1728;24144;0;1818;0;360;0;0;0;3375
1729;26254;0;1834;0;411;0;0;0;3375
1730;29516;0;1910;0;402;0;0;0;3375
1731;28819;0;1757;0;359;0;0;0;3375
1732;28149;0;1681;0;385;0;0;0;3375
1733;28692;0;1681;0;425;0;0;0;3375
1734;29049;0;1681;0;427;0;0;0;3375
1735;28139;0;1742;0;387;0;0;3956;3375
1736;24830;0;1742;0;379;0;0;4674;4725
1737;13046;0;1593;0;413;0;0;4674;4762
1738;5542;0;1295;0;461;0;0;4674;3561
1739;3696;0;1296;0;514;0;0;2037;3747
1740;4155;0;1201;0;429;0;0;2037;4050
1741;3598;0;866;0;400;0;0;2037;4050
1742;3388;0;908;0;702;0;0;2037;4161
1743;5626;0;1525;0;916;0;0;2037;4236
1744;8665;0;1950;0;846;0;0;2037;3449
1745;11843;0;1783;0;655;0;0;5993;3375
1746;16425;0;1651;0;461;0;0;5275;4725
1747;23556;0;1849;0;397;0;0;5275;4725
1748;27292;0;2017;0;313;0;0;5275;5400
1749;31639;0;2063;0;263;0;0;5275;5400
1750;36413;0;2262;0;272;0;0;5275;5400
1751;41440;0;2476;0;301;0;0;3956;4050
1752;45024;0;2521;0;334;0;0;0;3375
1753;47170;0;2567;0;347;0;0;0;3375
1754;49276;0;2628;0;335;0;0;0;3375
1755;51025;0;2674;0;340;0;0;0;3375
1756;52101;0;2690;0;358;0;0;0;3375
1757;53727;0;2751;0;339;0;0;0;3375
1758;55743;0;2827;0;326;0;0;0;3375
1759;338063;153;2871;0;314;0;0;4287;3484
1760;85878;0;2923;0;262;0;0;85200;23617
1761;35529;53;8801;0;238;0;0;87945;64601
1762;19810;13359;30754;0;209;0;0;92099;69910
1763;14063;24106;29976;9021;141;0;0;85639;63695
1764;17433;27037;29920;21210;124;0;0;85212;70499
1765;18274;28837;24981;6938;112;0;0;85212;42488
1766;7328;26437;27597;28872;122;0;0;92112;71384
1767;8070;22470;27720;29545;166;0;0;85639;73521
1768;15849;22124;26018;18484;178;0;0;85308;63288
1769;25149;13189;17243;0;180;0;0;86519;22267
1770;58421;94;7595;0;169;0;0;5275;4725
1771;20337;0;3099;0;128;0;0;5275;4725
1772;19513;0;3153;0;82;0;0;5275;5400
1773;25462;0;3464;0;79;0;0;5275;5400
1774;37647;0;3751;0;66;0;0;5275;5400
1775;49977;1;3840;0;50;0;0;3956;4050
1776;60044;10;4007;0;28;0;0;0;3375
1777;66612;28;4113;0;27;0;0;0;3375
1778;68130;32;4036;0;52;0;0;0;3375
1779;72824;69;4203;0;24;0;0;0;3375
1780;79983;143;4494;0;0;0;0;0;3375
1781;84368;205;4631;0;0;0;0;0;3375
1782;86837;673;4692;0;0;0;0;0;3375
1783;365372;33686;4717;0;0;0;0;4287;3484
1784;100288;2380;4480;0;0;0;0;88047;23617
1785;20354;33513;27043;732;0;0;0;96762;72914
1786;3939;53940;48007;32891;26;0;0;96762;73667
1787;2854;41750;48922;54495;114;0;0;94456;76405
1788;3334;28853;28256;64619;137;0;0;88060;70499
1789;4525;30253;15902;48526;127;0;0;88060;42488
1790;2465;39196;19617;70269;75;0;0;96774;70251
1791;2234;62823;22506;77301;22;0;0;94456;79876
1792;4952;51249;18548;52250;61;0;0;88155;64266
1793;9609;27756;12843;5540;116;0;0;89366;22267
1794;16235;242;6715;0;124;0;0;5275;4725
1795;7837;0;2834;0;108;0;0;5275;4725
1796;12357;0;2860;0;90;0;0;5275;5400
1797;15702;0;3020;0;82;0;0;5275;5400
1798;19521;2;3062;0;84;0;0;5275;5400
1799;25901;2;3075;0;81;0;0;3956;4050
1800;31179;3;2952;0;87;0;0;0;3375
1801;33024;0;2752;0;169;0;0;0;3375
1802;33076;0;2583;0;163;0;0;0;3375
1803;33410;1;2522;0;96;0;0;0;3375
1804;34894;0;2552;0;146;0;0;0;3375
1805;37122;0;2613;0;206;0;0;0;3375
1806;39458;0;2705;0;235;0;0;0;3375
1807;286853;6827;2746;0;262;0;0;4287;3484
1808;57223;110;2660;0;291;0;0;85200;23617
1809;29378;1932;12088;0;320;0;0;87945;64601
1810;19478;2824;28763;0;356;0;0;92099;69910
1811;15571;1067;26705;7052;417;0;0;85639;63695
1812;13141;40;23266;23433;500;0;0;85212;70499
1813;15030;0;17888;7031;557;0;0;85212;42488
1814;8670;0;18542;24350;548;0;0;92112;71384
1815;8429;0;18734;28502;620;0;0;85639;73521
1816;16269;0;19452;17815;820;0;0;85308;63288
1817;22305;0;13069;0;965;0;0;86519;22267
1818;39272;0;5178;0;1027;0;0;5275;4725
1819;14518;0;1732;0;1044;0;0;5275;4725
1820;11671;0;1546;0;989;0;0;5275;5400
1821;12573;0;1655;0;1034;0;0;5275;5400
1822;14038;0;1776;0;1730;0;0;5275;5400
1823;15355;0;1805;0;2274;0;0;3956;4050
1824;18469;0;1820;0;2376;0;0;0;3375
1825;20308;0;1834;0;2415;0;0;0;3375
1826;21619;0;1773;0;1849;0;0;0;3375
1827;22735;0;1773;0;1705;0;0;0;3375
1828;23780;0;1788;0;1483;0;0;0;3375
1829;24483;0;1773;0;1184;0;0;0;3375
1830;25449;0;1788;0;1052;0;0;0;3375
1831;254893;0;1862;0;810;0;0;4287;3484
1832;43605;0;1916;0;832;0;0;84482;23617
1833;16727;0;13371;0;775;0;0;93196;72388
1834;12351;0;23426;2341;824;0;0;93196;71038
1835;9571;0;23000;17218;879;0;0;90890;71147
1836;6032;0;17753;29764;888;0;0;84494;70499
1837;7519;0;14002;11310;915;0;0;84494;42488
1838;5801;0;17343;27410;933;0;0;93208;68674
1839;6780;0;20279;31042;940;0;0;90890;77247
1840;12968;0;19636;19364;993;0;0;84590;63214
1841;18772;0;12843;0;1003;0;0;85800;22267
1842;34031;0;5117;0;1035;0;0;5275;4725
1843;14442;0;1875;0;1068;0;0;5275;4725
1844;13971;0;1639;0;1535;0;0;5275;5400
1845;14165;0;1625;0;2191;0;0;5275;5400
1846;14555;0;1668;0;2420;0;0;5275;5400
1847;15492;0;1713;0;3127;0;0;3956;4050
1848;17203;0;1621;0;3053;0;0;0;3375
1849;17662;0;1529;0;2416;0;0;0;3375
1850;18573;0;1544;0;2317;0;0;0;3375
1851;19683;0;1605;0;1736;0;0;0;3375
1852;21839;0;1696;0;1095;0;0;0;3375
1853;23844;0;1818;0;1226;0;0;0;3375
1854;25284;0;1880;0;1093;0;0;0;3375
1855;242452;0;1924;0;741;0;0;4287;3484
1856;64477;0;2011;0;714;0;0;88047;23617
1857;31672;0;9604;0;657;0;0;90793;65090
1858;16388;0;25808;2551;604;0;0;94947;72353
1859;10365;0;27114;16698;594;0;0;88487;68581
1860;14280;0;20279;29225;584;0;0;88060;70499
1861;19114;0;15950;10800;634;0;0;88060;42488
1862;10224;0;20814;27338;647;0;0;94959;72849
1863;9179;0;23606;31461;768;0;0;88487;75964
1864;18055;0;21575;20482;864;0;0;88155;64266
1865;26884;0;13157;0;870;0;0;89366;22267
1866;30323;0;5776;0;890;0;0;5275;4725
1867;10674;0;2151;0;755;0;0;5275;4725
1868;12576;0;2009;0;554;0;0;5275;5400
1869;14258;0;2085;0;542;0;0;5275;5400
1870;15605;0;2174;0;839;0;0;5275;5400
1871;18248;0;2341;0;757;0;0;3956;4050
1872;23526;0;2477;0;415;0;0;0;3375
1873;27056;0;2507;0;333;0;0;0;3375
1874;28190;0;2415;0;312;0;0;0;3375
1875;28710;0;2338;0;324;0;0;0;3375
1876;30641;0;2399;0;306;0;0;0;3375
1877;33471;0;2506;0;289;0;0;0;3375
1878;35177;0;2552;0;290;0;0;0;3375
1879;32150;0;2521;0;272;0;0;3956;3375
1880;48977;0;2476;0;265;0;0;7522;4725
1881;26831;0;2567;0;256;0;0;7522;5250
1882;13897;0;6997;0;256;0;0;7522;6004
1883;9530;0;11018;0;241;0;0;4884;8633
1884;14571;0;4076;0;214;0;0;4884;4050
1885;16737;0;2022;0;237;0;0;4884;4050
1886;11846;0;4565;0;266;0;0;4884;5627
1887;11164;0;6582;0;278;0;0;4884;6678
1888;16368;0;4627;0;241;0;0;4884;4426
1889;23119;0;2293;0;223;0;0;8840;3375
1890;16987;0;1910;0;241;0;0;5275;4725
1891;20081;0;1925;0;244;0;0;5275;4725
1892;24357;0;1971;0;262;0;0;5275;5400
1893;26983;0;2048;0;304;0;0;5275;5400
1894;29915;0;2139;0;342;0;0;5275;5400
1895;32691;0;2231;0;380;0;0;3956;4050
1896;35755;0;2246;0;386;0;0;0;3375
1897;37777;0;2307;0;346;0;0;0;3375
1898;41127;0;2476;0;307;0;0;0;3375
1899;43657;0;2583;0;290;0;0;0;3375
1900;46994;0;2735;0;231;0;0;0;3375
1901;52656;0;3011;0;161;0;0;0;3375
1902;55910;0;3148;0;136;0;0;0;3375
1903;51989;0;3148;0;131;0;0;3956;3375
1904;44248;0;3087;0;91;0;0;4674;4725
1905;35595;0;3019;0;55;0;0;4674;4762
1906;27110;0;2905;0;38;0;0;4674;3561
1907;18237;0;3015;0;28;0;0;2037;3747
1908;9476;0;2671;0;17;0;0;2037;4050
1909;7154;0;2334;0;31;0;0;2037;4050
1910;6820;1;2287;0;48;0;0;2037;4161
1911;7613;2;2266;0;49;0;0;2037;4236
1912;11544;0;2284;0;65;0;0;2037;3449
1913;18984;0;2255;0;81;0;0;5993;3375
1914;31905;0;2278;0;111;0;0;5275;4725
1915;41139;0;2476;0;161;0;0;5275;4725
1916;45890;0;2827;0;126;0;0;5275;5400
1917;51515;0;2980;0;20;0;0;5275;5400
1918;56842;1;3240;0;5;0;0;5275;5400
1919;68695;26;3775;0;18;0;0;3956;4050
1920;77215;99;3912;0;13;0;0;0;3375
1921;77952;299;3821;0;7;0;0;0;3375
1922;79782;1015;3851;0;6;0;0;0;3375
1923;82760;1626;3928;0;6;0;0;0;3375
1924;83307;2353;3882;0;6;0;0;0;3375
1925;83372;2340;3836;0;6;0;0;0;3375
1926;82261;3341;3760;0;5;0;0;0;3375
1927;366054;50631;3740;0;0;0;0;4287;3484
1928;88755;2661;3745;0;0;0;0;85200;23617
1929;28104;17164;10762;0;0;0;0;87945;64601
1930;10964;80359;37839;4733;0;0;0;92099;69910
1931;6297;82417;36646;24632;0;0;0;85639;63695
1932;5142;79505;32762;40760;0;0;0;85212;70499
1933;6891;70319;25982;19484;0;0;0;85212;42488
1934;3238;76896;30165;36653;0;0;0;92112;71384
1935;6233;74778;32889;26294;0;0;0;85639;73521
1936;15218;70647;33283;14983;0;0;0;85308;63288
1937;27056;37881;21366;0;0;0;0;86519;22267
1938;63959;3970;8702;0;0;0;0;5275;4725
1939;19549;0;3033;0;0;0;0;5275;4725
1940;16803;5;2673;0;0;0;0;5275;5400
1941;19408;8;2759;0;0;0;0;5275;5400
1942;27533;11;3046;0;0;0;0;5275;5400
1943;40562;11;3412;0;0;0;0;3956;4050
1944;51156;18;3533;0;0;0;0;0;3375
1945;54685;21;3501;0;8;0;0;0;3375
1946;54478;60;3332;0;6;0;0;0;3375
1947;54995;194;3240;0;0;0;0;0;3375
1948;59658;444;3408;0;0;0;0;0;3375
1949;64790;714;3592;0;0;0;0;0;3375
1950;67761;803;3683;0;0;0;0;0;3375
1951;342988;36231;3693;0;0;0;0;4287;3484
1952;102051;727;3579;0;0;0;0;88047;23617
1953;37478;17989;24516;0;9;0;0;96762;72914
1954;24576;44403;47484;7;18;0;0;96762;73667
1955;17940;54212;54106;486;20;0;0;94456;76405
1956;23258;39512;39644;11022;47;0;0;88060;70499
1957;31375;23154;29089;294;107;0;0;88060;42488
1958;18179;9217;36266;12356;195;0;0;96774;70251
1959;16111;1511;38967;19756;275;0;0;94456;79876
1960;24424;311;28234;12213;348;0;0;88155;64266
1961;33314;0;15457;0;411;0;0;89366;22267
1962;50332;0;6415;0;467;0;0;5275;4725
1963;12287;0;2244;0;428;0;0;5275;4725
1964;13632;0;2007;0;411;0;0;5275;5400
1965;15180;0;2007;0;411;0;0;5275;5400
1966;17454;0;2143;0;407;0;0;5275;5400
1967;22606;0;2325;0;258;0;0;3956;4050
1968;29685;0;2385;0;158;0;0;0;3375
1969;34488;0;2431;0;169;0;0;0;3375
1970;38924;0;2568;0;197;0;0;0;3375
1971;41725;0;2614;0;209;0;0;0;3375
1972;42160;0;2537;0;201;0;0;0;3375
1973;43660;0;2567;0;217;0;0;0;3375
1974;44587;0;2583;0;219;0;0;0;3375
1975;302137;20;2576;0;189;0;0;4287;3484
1976;64652;45;2630;0;183;0;0;85200;23617
1977;30680;2155;14903;0;151;0;0;87945;64601
1978;19712;31654;37421;13;82;0;0;92099;69910
1979;14025;37204;35688;11539;70;0;0;85639;63695
1980;11568;35554;33874;27593;68;0;0;85212;70499
1981;17727;34216;29298;5919;66;0;0;85212;42488
1982;17384;31814;36790;16225;82;0;0;92112;71384
1983;22814;35480;39593;17626;86;0;0;85639;73521
1984;31949;38511;37472;7652;70;0;0;85308;63288
1985;39011;23303;25661;0;44;0;0;86519;22267
1986;75400;2816;11614;0;24;0;0;5275;4725
1987;27558;0;4072;0;20;0;0;5275;4725
1988;23425;3;3537;0;6;0;0;5275;5400
1989;29469;9;3571;0;0;0;0;5275;5400
1990;39424;25;3659;0;0;0;0;5275;5400
1991;48413;104;3748;0;0;0;0;3956;4050
1992;57839;440;3900;0;0;0;0;0;3375
1993;64620;838;4128;0;0;0;0;0;3375
1994;69315;1096;4280;0;0;0;0;0;3375
1995;72705;1439;4341;0;0;0;0;0;3375
1996;76817;1627;4478;0;0;0;0;0;3375
1997;79860;1831;4555;0;0;0;0;0;3375
1998;80719;1912;4539;0;0;0;0;0;3375
1999;345682;43518;4453;0;0;0;0;4287;3484
2000;66582;3543;4228;0;0;0;0;84482;23617
2001;13696;46824;28487;70;0;0;0;93196;72388
2002;6120;92477;48615;13688;0;0;0;93196;71038
2003;3714;97329;47589;35142;0;0;0;90890;71147
2004;2463;79096;38111;45887;0;0;0;84494;70499
2005;2862;70237;30559;25559;0;0;0;84494;42488
2006;2289;82590;35745;41911;0;0;0;93208;68674
2007;2832;93035;39081;41720;0;0;0;90890;77247
2008;7526;83011;34518;21838;0;0;0;84590;63214
2009;20004;50832;23576;0;0;0;0;85800;22267
2010;51190;3631;11252;0;0;0;0;5275;4725
2011;25403;7;4327;0;0;0;0;5275;4725
2012;26092;5;3907;0;0;0;0;5275;5400
2013;32703;8;4046;0;0;0;0;5275;5400
2014;45393;15;4256;0;0;0;0;5275;5400
2015;52798;131;4146;0;0;0;0;3956;4050
2016;57786;593;4007;0;0;0;0;0;3375
2017;62903;642;4143;0;0;0;0;0;3375
2018;62418;700;3944;0;0;0;0;0;3375
2019;60639;632;3760;0;0;0;0;0;3375
2020;61009;931;3699;0;0;0;0;0;3375
2021;59953;876;3576;0;0;0;0;0;3375
2022;65271;741;3897;0;0;0;0;0;3375
2023;326803;35947;4050;0;0;0;0;4287;3484
2024;88528;1642;3816;0;0;0;0;88047;23617
2025;34232;32868;17175;0;0;0;0;90793;65090
2026;9574;88226;44988;6775;0;0;0;94947;72353
2027;4030;74414;46800;31869;0;0;0;88487;68581
2028;8403;66302;37571;38919;0;0;0;88060;70499
2029;12881;57879;31588;18783;0;0;0;88060;42488
2030;8139;59455;42995;30676;0;0;0;94959;72849
2031;10331;65455;48338;28093;0;0;0;88487;75964
2032;19280;70746;42712;19079;0;0;0;88155;64266
2033;31098;46411;26407;0;0;0;0;89366;22267
2034;46976;2473;12264;0;0;0;0;5275;4725
2035;22866;8;4732;0;0;0;0;5275;4725
2036;25128;8;4003;0;0;0;0;5275;5400
2037;30948;9;3955;0;0;0;0;5275;5400
2038;42070;46;4087;0;0;0;0;5275;5400
2039;53979;456;4314;0;0;0;0;3956;4050
2040;64055;889;4466;0;0;0;0;0;3375
2041;68196;1400;4510;0;0;0;0;0;3375
2042;69374;2075;4449;0;0;0;0;0;3375
2043;70159;2361;4387;0;0;0;0;0;3375
2044;72534;2281;4417;0;0;0;0;0;3375
2045;74653;2442;4448;0;0;0;0;0;3375
2046;75265;2697;4432;0;0;0;0;0;3375
2047;66341;3607;4295;0;0;0;0;3956;3375
2048;73509;4344;4111;0;0;0;0;7522;4725
2049;43451;5512;4242;0;0;0;0;7522;5250
2050;21006;6057;10819;0;0;0;0;7522;6004
2051;11628;5366;16358;0;0;0;0;4884;8633
2052;22097;3356;6163;0;0;0;0;4884;4050
2053;26233;2817;3002;0;0;0;0;4884;4050
2054;21233;1866;6739;0;0;0;0;4884;5627
2055;23309;1274;9849;0;0;0;0;4884;6678
2056;33273;322;7082;0;0;0;0;4884;4426
2057;46129;53;3677;0;12;0;0;8840;3375
2058;40634;0;3102;0;69;0;0;5275;4725
2059;49372;0;3240;0;108;0;0;5275;4725
2060;55314;0;3332;0;127;0;0;5275;5400
2061;57652;0;3347;0;125;0;0;5275;5400
2062;60311;0;3408;0;128;0;0;5275;5400
2063;64113;0;3484;0;123;0;0;3956;4050
2064;70741;0;3607;0;86;0;0;0;3375
2065;77523;1;3882;0;35;0;0;0;3375
2066;84469;118;4157;0;7;0;0;0;3375
2067;86854;1060;4188;0;1;0;0;0;3375
2068;88583;2231;4188;0;0;0;0;0;3375
2069;95988;4016;4463;0;0;0;0;0;3375
2070;99593;4384;4631;0;0;0;0;0;3375
2071;82895;4762;4509;0;0;0;0;3956;3375
2072;48241;4957;4218;0;0;0;0;4674;4725
2073;33216;3994;3800;0;0;0;0;4674;4762
2074;11796;6462;3626;0;0;0;0;4674;3561
2075;4580;9009;3867;0;0;0;0;2037;3747
2076;2577;9872;3330;0;0;0;0;2037;4050
2077;5895;2734;2906;0;0;0;0;2037;4050
2078;7242;1728;3100;0;0;0;0;2037;4161
2079;8395;1233;3757;0;0;0;0;2037;4236
2080;12965;400;3954;0;0;0;0;2037;3449
2081;21550;87;3519;0;4;0;0;5993;3375
2082;41249;121;3288;0;4;0;0;5275;4725
2083;63671;156;3500;0;9;0;0;5275;4725
2084;71458;239;3729;0;14;0;0;5275;5400
2085;79447;395;3897;0;15;0;0;5275;5400
2086;85145;686;4035;0;14;0;0;5275;5400
2087;90251;1247;4142;0;7;0;0;3956;4050
2088;96576;1624;4203;0;1;0;0;0;3375
2089;96874;1557;4126;0;5;0;0;0;3375
2090;99190;2003;4172;0;2;0;0;0;3375
2091;101153;2403;4218;0;0;0;0;0;3375
2092;101103;1996;4157;0;0;0;0;0;3375
2093;101498;2142;4126;0;2;0;0;0;3375
2094;100768;1920;4081;0;7;0;0;0;3375
2095;382873;48856;4019;0;11;0;0;4287;3484
2096;112491;607;3919;0;14;0;0;85200;23617
2097;39715;8571;10839;0;13;0;0;87945;64601
2098;16569;43785;37665;94;11;0;0;92099;69910
2099;10756;46964;36075;16749;11;0;0;85639;63695
2100;10465;48773;32566;31950;7;0;0;85212;70499
2101;15755;45693;26283;10480;6;0;0;85212;42488
2102;6374;50292;29533;32633;6;0;0;92112;71384
2103;3815;51827;28867;42258;12;0;0;85639;73521
2104;10557;43466;27823;22848;33;0;0;85308;63288
2105;27502;25643;19411;0;49;0;0;86519;22267
2106;72895;2547;8763;0;47;0;0;5275;4725
2107;22856;0;3203;0;48;0;0;5275;4725
2108;20051;0;2813;0;30;0;0;5275;5400
2109;23302;0;2774;0;6;0;0;5275;5400
2110;30552;3;2801;0;1;0;0;5275;5400
2111;38753;16;2815;0;0;0;0;3956;4050
2112;46251;42;2814;0;0;0;0;0;3375
2113;50952;37;2905;0;18;0;0;0;3375
2114;57095;5;3134;0;73;0;0;0;3375
2115;61817;0;3240;0;132;0;0;0;3375
2116;62616;0;3179;0;158;0;0;0;3375
2117;62650;0;3102;0;176;0;0;0;3375
2118;61554;0;2995;0;203;0;0;0;3375
2119;337690;19023;2839;0;248;0;0;4287;3484
2120;102897;119;2867;0;266;0;0;88047;23617
2121;37944;7569;22111;0;191;0;0;96762;72914
2122;25261;25975;45888;3;134;0;0;96762;73667
2123;12055;34102;50364;5339;126;0;0;94456;76405
2124;8342;35418;33117;35860;77;0;0;88060;70499
2125;11771;44041;23752;18794;18;0;0;88060;42488
2126;6057;52041;30904;33465;6;0;0;96774;70251
2127;6433;55463;37242;31577;15;0;0;94456;79876
2128;15854;43545;31884;17921;60;0;0;88155;64266
2129;27557;27009;19164;0;69;0;0;89366;22267
2130;46371;1118;8150;0;69;0;0;5275;4725
2131;15235;0;3025;0;59;0;0;5275;4725
2132;17972;0;2719;0;68;0;0;5275;5400
2133;20806;0;2728;0;62;0;0;5275;5400
2134;25607;1;2801;0;60;0;0;5275;5400
2135;33104;1;2845;0;72;0;0;3956;4050
2136;41063;0;2844;0;86;0;0;0;3375
2137;45292;1;2905;0;80;0;0;0;3375
2138;49015;1;2981;0;75;0;0;0;3375
2139;51360;1;3011;0;83;0;0;0;3375
2140;53587;1;3041;0;80;0;0;0;3375
2141;56701;2;3164;0;75;0;0;0;3375
2142;57490;2;3194;0;74;0;0;0;3375
2143;321905;20894;3119;0;85;0;0;4287;3484
2144;69141;1422;3041;0;94;0;0;85200;23617
2145;29786;13874;13983;0;95;0;0;87945;64601
2146;16724;29872;31978;880;118;0;0;92099;69910
2147;11312;26093;31984;17400;134;0;0;85639;63695
2148;9941;19671;31169;31590;167;0;0;85212;70499
2149;7238;15889;24106;21071;204;0;0;85212;42488
2150;2601;7311;26759;44364;243;0;0;92112;71384
2151;2348;11447;25627;48059;224;0;0;85639;73521
2152;3937;25072;22550;37453;162;0;0;85308;63288
2153;9101;17635;15351;5744;191;0;0;86519;22267
2154;34002;3;7335;0;206;0;0;5275;4725
2155;19907;0;2940;0;198;0;0;5275;4725
2156;17895;0;2672;0;213;0;0;5275;5400
2157;19976;0;2713;0;224;0;0;5275;5400
2158;22580;0;2694;0;229;0;0;5275;5400
2159;25730;0;2570;0;232;0;0;3956;4050
2160;30715;0;2477;0;224;0;0;0;3375
2161;33097;0;2370;0;237;0;0;0;3375
2162;32596;0;2155;0;239;0;0;0;3375
2163;31057;0;1972;0;260;0;0;0;3375
2164;30154;0;1849;0;291;0;0;0;3375
2165;29697;0;1773;0;356;0;0;0;3375
2166;29573;0;1727;0;437;0;0;0;3375
2167;268725;0;1644;0;491;0;0;4287;3484
2168;45030;0;1456;0;500;0;0;84482;23617
2169;15831;0;8516;0;480;0;0;93196;72388
2170;9464;0;12860;6622;444;0;0;93196;71038
2171;1932;0;9150;39517;421;0;0;90890;71147
2172;1084;0;3055;54733;476;0;0;84494;70499
2173;1367;0;45;36707;533;0;0;84494;42488
2174;744;0;0;72266;513;0;0;93208;68674
2175;579;0;0;88841;502;0;0;90890;77247
2176;598;0;0;64261;570;701;0;84590;63214
2177;1274;0;0;21884;588;270;0;85800;22267
2178;2552;0;0;0;541;0;0;5275;4725
2179;1198;0;0;0;476;0;0;5275;4725
2180;4440;0;0;0;413;0;0;5275;5400
2181;6096;0;76;0;516;0;0;5275;5400
2182;7875;0;413;0;575;0;0;5275;5400
2183;9156;0;673;0;548;0;0;3956;4050
2184;10294;0;825;0;536;0;0;0;3375
2185;11144;0;902;0;595;0;0;0;3375
2186;12230;0;1054;0;445;0;0;0;3375
2187;13479;0;1268;0;249;0;0;0;3375
2188;14789;0;1467;0;212;0;0;0;3375
2189;16411;0;1604;0;203;0;0;0;3375
2190;17980;0;1696;0;214;0;0;0;3375
2191;211184;0;1769;0;216;0;0;4287;3484
2192;55377;0;1805;0;217;0;0;88047;23617
2193;24560;0;8506;0;210;0;0;90793;65090
2194;9089;6998;23700;14122;196;0;0;94947;72353
2195;2544;13102;24710;36632;170;0;0;88487;68581
2196;3138;20853;16875;64488;133;0;0;88060;70499
2197;4015;25525;10455;53152;128;0;0;88060;42488
2198;1847;26639;10377;88638;94;0;0;94959;72849
2199;1377;30738;10891;107052;79;0;0;88487;75964
2200;2248;24803;8580;99957;117;0;0;88155;64266
2201;5558;19519;4828;48283;182;0;0;89366;22267
2202;2586;2344;2538;626;210;0;0;5275;4725
2203;1242;0;1210;0;259;0;0;5275;4725
2204;3911;0;1298;0;267;0;0;5275;5400
2205;5910;0;1379;0;284;0;0;5275;5400
2206;7105;0;1377;0;309;0;0;5275;5400
2207;8116;0;1392;0;357;0;0;3956;4050
2208;9243;0;1422;0;460;0;0;0;3375
2209;9877;0;1406;0;488;0;0;0;3375
2210;10682;0;1483;0;473;0;0;0;3375
2211;11723;0;1620;0;450;0;0;0;3375
2212;13591;0;1788;0;419;0;0;0;3375
2213;15424;0;1956;0;366;0;0;0;3375
2214;16397;0;1971;0;374;0;0;0;3375
2215;15982;0;2017;0;391;0;0;3956;3375
2216;31830;0;1864;0;379;0;0;7522;4725
2217;11027;0;1403;0;455;0;0;7522;5250
2218;1572;0;1905;0;613;0;0;7522;6004
2219;782;0;358;0;685;0;0;4884;8633
2220;847;0;0;0;656;0;0;4884;4050
2221;1020;541;0;54;561;0;0;4884;4050
2222;595;1827;0;757;417;0;0;4884;5627
2223;545;6475;0;2022;385;48;0;4884;6678
