;0;1;2;3;4;5;6;7
vars;Heating plant sensible load;Cooling + dehum plant load;Lighting gain;Equipment gain;Solar gain;People gain;Humidification plant load;ApSys air supply
B-0408 [HP] Apartment;0.18146517944335938;0.3607044372558594;0.08293999481201172;0.12;0.4581103210449219;0.15;0.0;0.022221161052584648
B-0409 [HP] Apartment;0.26247592163085937;0.35996026611328125;0.07347999572753906;0.12;0.45795727539062503;0.15;0.0;0.022221527993679047
B-0501 [HP] Apartment;1.004271484375;2.21086083984375;0.13702000427246094;0.12;3.1395439453125;0.15;0.0;0.022223656997084618
B-0502 [HP] Apartment;0.3699017028808594;0.9499824829101563;0.11668000793457031;0.12;1.367035400390625;0.15;0.0;0.022223645821213722
B-0503 [HP] Apartment;0.5468685302734375;1.781164794921875;0.14353999328613282;0.12;2.60235986328125;0.15;0.0;0.02222377434372902
B-0504 [HP] Apartment;0.9836094360351563;1.5716517333984374;0.15121998596191408;0.12;1.78607666015625;0.15;0.0;0.02221904695034027
B-0505 [HP] Apartment;0.4241936950683594;0.7070814208984375;0.10341999053955078;0.12;0.7328475341796875;0.15;0.0;0.022220339626073837
B-0506 [HP] Apartment;0.35756674194335936;0.65259765625;0.10405998992919922;0.12;0.6294902343750001;0.15;0.0;0.02222089096903801
B-0507 [HP] Apartment;0.5985872802734375;0.7730313110351563;0.09831999206542968;0.12;0.756943359375;0.15;0.0;0.022223150357604027
B-0508 [HP] Apartment;0.1885631561279297;0.35886459350585936;0.08293999481201172;0.12;0.45813845825195315;0.15;0.0;0.022221161052584648
B-0509 [HP] Apartment;0.26721453857421873;0.3584446411132813;0.07347999572753906;0.12;0.457978515625;0.15;0.0;0.022221527993679047
B-0601 [HP] Apartment;1.268887451171875;2.167076904296875;0.13702000427246094;0.12;3.212328125;0.15;0.0;0.02222185581922531
B-0602 [HP] Apartment;0.5363209838867188;0.895410888671875;0.11668000793457031;0.12;1.370204833984375;0.15;0.0;0.02222178503870964
B-0603 [HP] Apartment;0.7374290161132813;1.7044766845703125;0.14353999328613282;0.12;2.6038056640625;0.15;0.0;0.022220883518457413
B-0604 [HP] Apartment;1.2654954833984375;1.5145091552734375;0.15121998596191408;0.12;1.81782421875;0.15;0.0;0.022221332415938377
B-0605 [HP] Apartment;0.5893388671875001;0.6669271240234376;0.10341999053955078;0.12;0.733871826171875;0.15;0.0;0.022222016006708145
B-0606 [HP] Apartment;0.4977708740234375;0.6243197021484375;0.10405998992919922;0.12;0.6301634521484375;0.15;0.0;0.02222084067761898
B-0607 [HP] Apartment;0.6806552734375;0.7169293823242188;0.09831999206542968;0.12;0.6960325317382813;0.15;0.0;0.02222113125026226
B-0608 [HP] Apartment;0.2969463195800781;0.3415227966308594;0.08293999481201172;0.12;0.45878411865234375;0.15;0.0;0.022221924737095833
B-0609 [HP] Apartment;0.3632444763183594;0.345412109375;0.07347999572753906;0.12;0.45864794921875;0.15;0.0;0.022223489359021187
B-AF0001 Afvalberging;0.0;0.10964085388183593;0.0;0.0;0.0010780743360519409;0.0;0.0;0.0
B-AF0002 Afvalberging;0.0;0.020143203735351563;0.0;0.0;0.12094337463378907;0.0;0.0;0.0
B-AF0004 Afvalberging;0.0;0.1749880065917969;0.0;0.0;0.533301025390625;0.0;0.0;0.0
B-BE0001 berging;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B-BE0101 berging;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B-FI0002 fietspunt;0.0;0.0845162353515625;0.0;0.0;0.25838262939453127;0.0;0.0;0.0
B-FO0101 upfood;12.151912109375;15.53799609375;2.972;0.75;16.691802734375;3.75;0.0;0.5205180644989014
B-GA0001 Gang;0.0;0.0;0.0;0.0;0.002435801982879639;0.0;0.0;0.0
B-GA0002 Gang;0.0;0.04724258041381836;0.0;0.0;5.3881265223026275e-05;0.0;0.0;0.0
B-GA0003 Gang;0.0;0.29527993774414063;0.0;0.0;0.6184450073242188;0.0;0.0;0.0
B-GA0101 Gang;0.3233000183105469;0.3233000183105469;0.0;0.0;2.34196728515625;0.0;0.0;0.0
B-GA0102 Gang;0.20660418701171876;0.0;0.0;0.0;0.004997335433959961;0.0;0.0;0.0
B-GA0201 [GEN] Circulation;0.0;0.0007549233436584473;0.0;0.0;0.25577505493164066;0.0;0.0;0.0
B-GA0202 [HP] Circulation;0.0;0.0;0.044339996337890625;0.0;0.0;0.0;0.0;0.0
B-GA0301 [GEN] Circulation;0.0;0.0;0.0;0.0;0.515099365234375;0.0;0.0;0.0
B-GA0302 [HP] Circulation;0.0;0.0;0.044339996337890625;0.0;0.006182865142822265;0.0;0.0;0.0
B-GA0401 [GEN] Circulation;0.0;0.0;0.0;0.0;0.5158152465820313;0.0;0.0;0.0
B-GA0402 [HP] Circulation;0.0;0.0;0.044339996337890625;0.0;0.00708977746963501;0.0;0.0;0.0
B-GA0501 [GEN] Circulation;0.0;0.0027280819416046144;0.0;0.0;0.2597037353515625;0.0;0.0;0.0
B-GA0502 [HP] Circulation;0.0;0.0;0.044339996337890625;0.0;0.03148021507263184;0.0;0.0;0.0
B-GA0601 [GEN] Circulation;0.0;0.00855103588104248;0.0;0.0;0.2603464660644531;0.0;0.0;0.0
B-GA0602 [HP] Circulation;0.0;0.0;0.044339996337890625;0.0;0.016796619415283202;0.0;0.0;0.0
B-GR0101 Gemeenschappelijke ruimte;5.7026005859375;5.7026005859375;0.6842999877929687;0.315;6.5940283203125;1.575;0.0;0.14506074786186218
B-IN0001 Inkom;0.0;0.0627190055847168;0.0;0.0;0.68382373046875;0.0;0.0;0.0
B-IN0002 Inkom;0.0;0.058247417449951176;0.0;0.0;1.0679024658203125;0.0;0.0;0.0
B-KO0001 Koker;0.0;0.0;0.0;0.0;0.00021671196818351745;0.0;0.0;0.0
B-KO0102 Koker;0.0;0.0;0.0;0.0;0.0030178847312927245;0.0;0.0;0.0
B-KO0202 Koker;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B-KO0302 Koker;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B-KO0402 Koker;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
