;0;1;2;3;4;5;6;7
vars;Heating plant sensible load;Cooling + dehum plant load;Lighting gain;Equipment gain;Solar gain;People gain;Humidification plant load;ApSys air supply
B-0506 [HP] Apartment;395.52325;129.327484375;427.29634375;777.45;727.299375;888.24;0.0;194.6549835205078
B-0507 [HP] Apartment;870.11175;191.01306250000002;403.7265;777.45;1189.7845;888.24;0.0;194.6747589111328
B-0508 [HP] Apartment;97.3351875;94.1835859375;340.572375;777.45;484.4573125;888.24;0.0;194.65733337402344
B-0509 [HP] Apartment;248.813296875;84.0104765625;301.72725;777.45;484.1233125;888.24;0.0;194.66061401367188
B-0601 [HP] Apartment;2500.61525;626.258;562.6384375;777.45;3326.5167500000002;888.24;0.0;194.66348266601562
B-0602 [HP] Apartment;869.4381875;169.97484375;479.11728125;777.45;1106.8365000000001;888.24;0.0;194.66282653808594
B-0603 [HP] Apartment;1289.0531250000001;346.8619375;589.411125;777.45;1947.6875;888.24;0.0;194.65492248535156
B-0604 [HP] Apartment;2603.1895;310.96490625;620.9470625;777.45;2204.88225;888.24;0.0;194.65884399414062
B-0605 [HP] Apartment;1074.0175;100.602796875;424.668375;777.45;851.9889375;888.24;0.0;194.6648406982422
B-0606 [HP] Apartment;817.6091250000001;100.678140625;427.29634375;777.45;732.085625;888.24;0.0;194.65455627441406
B-0607 [HP] Apartment;1217.783625;140.23682812500002;403.7265;777.45;1079.731;888.24;0.0;194.65707397460938
B-0608 [HP] Apartment;344.6356875;71.909140625;340.572375;777.45;487.41825;888.24;0.0;194.6640625
B-0609 [HP] Apartment;521.53565625;65.97278125;301.72725;777.45;487.233625;888.24;0.0;194.67779541015625
B-AF0001 Afvalberging;0.0;39.730105468750004;0.0;0.0;0.00971583366394043;0.0;0.0;0.0
B-AF0002 Afvalberging;0.0;4.83494873046875;0.0;0.0;151.867625;0.0;0.0;0.0
B-AF0004 Afvalberging;0.0;152.99284375;0.0;0.0;359.82353125000003;0.0;0.0;0.0
B-BE0001 berging;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B-BE0101 berging;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
B-FI0002 fietspunt;0.0;16.871896484375;0.0;0.0;386.20912500000003;0.0;0.0;0.0
B-FO0101 upfood;29406.418;2877.21175;3645.7525;920.025;17487.16;4600.125;0.0;590.2084350585938
B-GA0001 Gang;0.0;0.0;0.0;0.0;0.06441362762451172;0.0;0.0;0.0
B-GA0002 Gang;0.0;16.660044921875;0.0;0.0;0.0008265904784202576;0.0;0.0;0.0
B-GA0003 Gang;0.0;224.764234375;0.0;0.0;190.517984375;0.0;0.0;0.0
B-GA0101 Gang;918.3665625;60.666039062500005;0.0;0.0;1561.57775;0.0;0.0;0.0
B-GA0102 Gang;133.60875000000001;0.0;0.0;0.0;0.1256103286743164;0.0;0.0;0.0
B-GA0201 [GEN] Circulation;0.0;0.0011994111537933349;0.0;0.0;174.675125;0.0;0.0;0.0
B-GA0202 [HP] Circulation;0.0;0.0;182.071125;0.0;0.0;0.0;0.0;0.0
B-GA0301 [GEN] Circulation;0.0;0.0;0.0;0.0;357.38746875;0.0;0.0;0.0
B-GA0302 [HP] Circulation;0.0;0.0;182.071125;0.0;0.08650634765625;0.0;0.0;0.0
B-GA0401 [GEN] Circulation;0.0;0.0;0.0;0.0;367.6871875;0.0;0.0;0.0
B-GA0402 [HP] Circulation;0.0;0.0;182.071125;0.0;0.06302226257324219;0.0;0.0;0.0
B-GA0501 [GEN] Circulation;0.0;0.0048427324295043945;0.0;0.0;190.73690625;0.0;0.0;0.0
