,CCA Cooling,Cooling plant sensible load,Radiators,CCA Heating,Heating plant sensible load,AHU Cooling,AHU Heating
4925,25513,25513,2176,0,2176,0,3020
4926,25480,25480,1548,0,1548,0,3020
4927,25449,25449,544,0,544,0,3020
4928,25418,25418,153,0,153,0,3020
4929,25393,25393,66,0,66,210,2495
4930,25362,25362,254,0,254,5598,0
4931,25332,25332,927,0,927,8597,0
4932,25319,25319,960,0,960,8319,0
4933,25308,25308,122,0,122,8998,0
4934,25285,25285,176,0,176,7855,0
4935,25283,25283,85,0,85,3060,0
4936,25268,25268,85,0,85,2998,0
4937,25248,25248,216,0,216,8726,0
4938,25237,25237,551,0,551,10711,0
4939,25221,25221,1900,0,1900,6378,0
4940,25202,25202,1332,0,1332,1299,214
4941,25181,25181,658,0,658,0,1305
4942,25160,25160,693,0,693,0,1305
4943,25137,25137,1352,0,1352,0,1305
4944,22398,22398,1723,0,1723,0,1305
4945,22761,22761,1989,0,1989,0,1305
4946,22801,22801,2079,0,2079,0,1305
4947,22796,22796,2232,0,2232,0,1305
4948,22753,22753,2387,0,2387,0,1305
4949,22718,22718,2432,0,2432,0,1305
4950,22683,22683,1727,0,1727,0,1305
4951,22647,22647,1006,0,1006,0,1305
4952,22623,22623,540,0,540,0,1305
4953,22619,22619,541,0,541,740,1305
4954,22646,22646,565,0,565,4668,0
4955,22685,22685,1152,0,1152,5535,0
4956,22723,22723,1084,0,1084,5535,0
4957,22759,22759,239,0,239,5536,0
4958,22796,22796,184,0,184,5536,0
4959,22844,22844,141,0,141,19007,0
4960,22923,22923,205,0,205,51349,0
4961,23019,23019,206,0,206,38092,0
4962,23105,23105,227,0,227,4695,0
4963,23164,23164,983,0,983,3522,0
4964,23190,23190,1004,0,1004,17,628
4965,23199,23199,273,0,273,0,628
4966,23199,23199,297,0,297,0,628
4967,23188,23188,563,0,563,0,628
4968,24938,24938,1043,0,1043,0,628
4969,24717,24717,1214,0,1214,0,628
4970,24566,24566,1535,0,1535,0,628
4971,24476,24476,1806,0,1806,0,628
4972,24390,24390,2070,0,2070,0,628
4973,24310,24310,2051,0,2051,0,628
4974,24185,24185,1166,0,1166,0,628
4975,24106,24106,365,0,365,0,628
4976,24033,24033,945,0,945,0,628
4977,23962,23962,1301,0,1301,0,628
4978,23921,23921,1400,0,1400,1283,628
4979,23900,23900,1410,0,1410,4610,0
4980,23890,23890,1132,0,1132,13711,0
4981,23879,23879,1113,0,1113,49623,0
4982,23875,23875,1102,0,1102,49054,0
4983,23897,23897,1097,0,1097,48542,0
4984,23937,23937,1063,0,1063,49984,0
4985,24006,24006,399,0,399,47639,0
4986,24070,24070,305,0,305,48385,0
4987,24100,24100,883,0,883,29892,0
4988,24103,24103,1982,0,1982,3504,0
4989,24092,24092,1389,0,1389,81,1980
4990,24071,24071,324,0,324,0,1980
4991,24046,24046,312,0,312,0,1980
4992,24010,24010,785,0,785,0,1980
4993,23970,23970,1345,0,1345,0,1980
4994,23923,23923,1729,0,1729,0,1980
4995,23872,23872,2024,0,2024,0,1980
4996,23815,23815,2263,0,2263,0,1980
4997,23756,23756,2539,0,2539,0,1980
4998,23659,23659,1461,0,1461,0,1980
4999,23619,23619,863,0,863,0,1980
5000,23634,23634,1620,0,1620,4975,1980
5001,23695,23695,1068,0,1068,50937,0
5002,23794,23794,860,0,860,53189,0
5003,23850,23850,868,0,868,55206,0
5004,23905,23905,869,0,869,56439,0
5005,23931,23931,873,0,873,56158,0
5006,23944,23944,873,0,873,55631,0
5007,24023,24023,874,0,874,56249,0
5008,24141,24141,878,0,878,57442,0
5009,24247,24247,240,0,240,53905,0
5010,24364,24364,177,0,177,54368,0
5011,24435,24435,286,0,286,52700,0
5012,24476,24476,1121,0,1121,46055,0
5013,24501,24501,1792,0,1792,42326,0
5014,24513,24513,2221,0,2221,8215,1836
5015,24506,24506,2470,0,2470,0,1836
5016,25592,25592,2115,0,2115,0,1836
5017,25531,25531,1860,0,1860,0,1836
5018,25506,25506,1635,0,1635,0,1836
5019,25479,25479,1039,0,1039,0,1836
5020,25453,25453,748,0,748,0,1836
5021,25433,25433,1025,0,1025,0,1836
5022,25413,25413,888,0,888,0,1836
5023,25390,25390,972,0,972,0,1836
5024,25363,25363,416,0,416,32375,752
5025,25358,25358,54,0,54,56294,0
5026,25364,25364,60,0,60,58595,0
5027,25373,25373,659,0,659,60168,0
5028,25377,25377,810,0,810,61167,0
5029,25384,25384,72,0,72,62813,0
5030,25386,25386,54,0,54,62655,0
5031,25425,25425,54,0,54,63808,0
5032,25469,25469,84,0,84,64227,0
5033,25515,25515,143,0,143,58184,0
5034,25554,25554,145,0,145,58460,0
5035,25573,25573,155,0,155,56655,0
5036,25586,25586,463,0,463,49414,0
5037,25591,25591,1154,0,1154,45313,0
5038,25594,25594,1595,0,1595,43482,0
5039,25595,25595,1901,0,1901,42419,0
5040,25634,25634,2167,0,2167,41914,0
5041,25634,25634,2618,0,2618,12381,1412
5042,25634,25634,2523,0,2523,0,1412
5043,25632,25632,1504,0,1504,0,1412
5044,25629,25629,911,0,911,0,1412
5045,25624,25624,677,0,677,0,1412
5046,25618,25618,1545,0,1545,0,1412
5047,25613,25613,801,0,801,22028,1516
5048,25613,25613,79,0,79,57235,0
5049,25621,25621,54,0,54,58629,0
5050,25633,25633,55,0,55,59689,0
5051,25645,25645,526,0,526,61315,0
5052,25655,25655,808,0,808,62617,0
5053,25663,25663,54,0,54,65094,0
5054,25673,25673,54,0,54,64683,0
5055,25684,25684,54,0,54,64022,0
5056,25697,25697,54,0,54,63753,0
5057,25711,25711,142,0,142,56821,0
5058,25726,25726,145,0,145,57496,0
5059,25737,25737,625,0,625,55638,0
5060,25746,25746,1565,0,1565,41925,206
5061,25753,25753,1988,0,1988,0,2061
5062,25758,25758,2180,0,2180,0,2061
5063,25763,25763,2267,0,2267,0,2061
5064,25765,25765,2771,0,2771,0,2061
5065,25767,25767,1339,0,1339,0,2061
5066,25766,25766,271,0,271,0,2061
5067,25764,25764,420,0,420,0,2061
5068,25761,25761,555,0,555,0,2061
5069,25756,25756,628,0,628,0,2061
5070,25750,25750,572,0,572,0,2061
5071,25743,25743,207,0,207,0,2061
5072,25738,25738,54,0,54,0,2061
5073,25734,25734,54,0,54,0,2061
5074,25732,25732,54,0,54,0,2061
5075,25730,25730,509,0,509,0,2061
5076,25729,25729,864,0,864,5328,383
5077,25730,25730,69,0,69,54230,0
5078,25731,25731,54,0,54,53531,0
5079,25734,25734,54,0,54,54078,0
5080,25740,25740,76,0,76,54618,0
5081,25750,25750,137,0,137,50100,0
5082,25761,25761,158,0,158,51172,0
5083,25770,25770,914,0,914,49861,0
5084,25775,25775,1962,0,1962,14095,242
5085,25777,25777,1953,0,1953,0,2923
5086,25777,25777,786,0,786,0,2923
5087,25777,25777,123,0,123,0,2923
5088,25774,25774,384,0,384,0,2923
5089,25770,25770,964,0,964,0,2923
5090,25764,25764,1467,0,1467,0,2923
5091,25757,25757,1895,0,1895,0,2923
5092,25748,25748,2269,0,2269,0,2923
5093,25738,25738,2581,0,2581,0,2923
5094,25726,25726,1580,0,1580,0,2923
5095,25716,25716,208,0,208,0,2923
5096,25706,25706,54,0,54,0,2923
5097,25699,25699,54,0,54,1190,820
5098,25694,25694,201,0,201,8544,0
5099,25691,25691,770,0,770,10178,0
5100,25689,25689,901,0,901,10177,0
5101,25688,25688,111,0,111,10174,0
5102,25687,25687,108,0,108,18562,0
5103,25687,25687,115,0,115,52042,0
5104,25688,25688,172,0,172,51759,0
5105,25688,25688,186,0,186,27664,0
5106,25687,25687,219,0,219,8896,0
5107,25685,25685,2840,0,2840,8899,0
5108,25681,25681,3100,0,3100,6616,0
5109,25677,25677,2042,0,2042,1066,233
5110,25672,25672,1539,0,1539,0,2728
5111,25666,25666,1376,0,1376,0,2728
5112,25659,25659,1354,0,1354,0,2728
5113,25650,25650,1775,0,1775,0,2728
5114,25641,25641,2208,0,2208,0,2728
5115,25629,25629,2425,0,2425,0,2728
5116,25617,25617,2488,0,2488,0,2728
5117,25604,25604,2521,0,2521,0,2728
5118,25590,25590,1885,0,1885,0,2728
5119,25575,25575,744,0,744,0,2728
5120,25561,25561,343,0,343,0,2728
5121,25548,25548,375,0,375,0,2728
5122,25536,25536,502,0,502,1666,399
5123,25527,25527,1519,0,1519,8172,0
5124,25520,25520,1607,0,1607,10177,0
5125,25514,25514,543,0,543,10177,0
5126,25509,25509,455,0,455,10177,0
5127,25505,25505,220,0,220,10177,0
5128,25504,25504,323,0,323,10177,0
5129,25503,25503,278,0,278,8892,0
5130,25501,25501,395,0,395,8748,0
5131,25498,25498,2675,0,2675,6235,0
5132,25494,25494,2470,0,2470,2226,20
5133,25488,25488,1299,0,1299,0,1767
5134,25481,25481,864,0,864,0,1767
5135,25472,25472,1891,0,1891,0,1767
5136,25081,25081,2137,0,2137,0,1767
5137,25123,25123,2462,0,2462,0,1767
5138,25118,25118,3012,0,3012,0,1767
5139,25106,25106,3252,0,3252,0,1767
5140,25090,25090,3560,0,3560,0,1767
5141,25072,25072,3855,0,3855,0,1767
5142,25053,25053,2497,0,2497,0,1767
5143,25035,25035,668,0,668,0,1767
5144,25025,25025,1172,0,1172,0,1767
5145,25026,25026,1767,0,1767,0,1767
5146,25033,25033,1072,0,1072,40043,192
5147,25043,25043,938,0,938,52180,0
5148,25053,25053,942,0,942,53611,0
5149,25063,25063,921,0,921,53315,0
5150,25076,25076,883,0,883,53015,0
5151,25095,25095,893,0,893,53070,0
5152,25124,25124,889,0,889,53486,0
5153,25157,25157,253,0,253,50249,0
5154,25186,25186,202,0,202,50835,0
5155,25202,25202,1259,0,1259,49986,0
5156,25206,25206,2196,0,2196,45014,0
5157,25205,25205,2586,0,2586,42206,0
5158,25204,25204,3043,0,3043,36719,116
5159,25200,25200,4029,0,4029,0,1168
5160,25194,25194,4388,0,4388,501,0
5161,25187,25187,4906,0,4906,499,0
5162,25177,25177,5065,0,5065,497,0
5163,25165,25165,5236,0,5236,495,0
5164,25152,25152,5220,0,5220,494,0
5165,25138,25138,5215,0,5215,161,813
5166,25122,25122,3498,0,3498,0,813
5167,25106,25106,1366,0,1366,0,813
5168,25090,25090,1454,0,1454,0,813
5169,25077,25077,992,0,992,0,813
5170,25067,25067,1159,0,1159,89,813
5171,25030,25030,1595,0,1595,899,0
5172,25030,25030,1235,0,1235,910,0
5173,25014,25014,1149,0,1149,24750,0
5174,25014,25014,1116,0,1116,48523,0
5175,25031,25031,1101,0,1101,48473,0
5176,25067,25067,1083,0,1083,920,0
5177,25099,25099,540,0,540,519,0
5178,25150,25150,311,0,311,517,0
5179,25130,25130,1176,0,1176,302,510
5180,25143,25143,909,0,909,0,510
5181,25117,25117,216,0,216,0,510
5182,25109,25109,438,0,438,0,510
5183,25081,25081,1399,0,1399,0,510
5184,24467,24467,1894,0,1894,0,510
5185,24535,24535,2089,0,2089,0,510
5186,24531,24531,2088,0,2088,0,510
5187,24514,24514,2366,0,2366,0,510
5188,24491,24491,2682,0,2682,0,510
5189,24466,24466,2969,0,2969,0,510
5190,24412,24412,1853,0,1853,0,510
5191,24389,24389,1040,0,1040,0,510
5192,24357,24357,951,0,951,0,510
5193,24365,24365,585,0,585,30515,751
5194,24387,24387,231,0,231,52377,0
5195,24420,24420,764,0,764,54018,0
5196,24455,24455,853,0,853,55401,0
5197,24460,24460,74,0,74,57687,0
5198,24494,24494,54,0,54,56977,0
5199,24567,24567,55,0,55,57289,0
5200,24632,24632,250,0,250,57499,0
5201,24707,24707,148,0,148,52118,0
5202,24770,24770,170,0,170,52027,0
5203,24803,24803,774,0,774,49966,0
5204,24821,24821,1852,0,1852,22506,1008
5205,24829,24829,1649,0,1649,0,1008
5206,24833,24833,419,0,419,0,1008
5207,24829,24829,178,0,178,0,1008
5208,23724,23724,324,0,324,0,1008
5209,23880,23880,606,0,606,0,1008
5210,23898,23898,1149,0,1149,0,1008
5211,23898,23898,1702,0,1702,0,1008
5212,23895,23895,2124,0,2124,0,1008
5213,23870,23870,2268,0,2268,0,1008
5214,23855,23855,1175,0,1175,0,1008
5215,23835,23835,668,0,668,0,1008
5216,23873,23873,658,0,658,0,1008
5217,23953,23953,197,0,197,53631,0
5218,24042,24042,55,0,55,55344,0
5219,24113,24113,636,0,636,57046,0
5220,24164,24164,809,0,809,58158,0
5221,24207,24207,65,0,65,59693,0
5222,24261,24261,54,0,54,59398,0
5223,24336,24336,54,0,54,60695,0
5224,24455,24455,80,0,80,61343,0
5225,24581,24581,141,0,141,55609,0
5226,24690,24690,144,0,144,55700,0
5227,24744,24744,242,0,242,54171,0
5228,24795,24795,1128,0,1128,46896,0
5229,24825,24825,1808,0,1808,21318,997
5230,24840,24840,1395,0,1395,0,997
5231,24848,24848,277,0,277,0,997
5232,25456,25456,173,0,173,0,997
5233,25397,25397,224,0,224,0,997
5234,25378,25378,392,0,392,0,997
5235,25361,25361,771,0,771,0,997
5236,25335,25335,1022,0,1022,0,997
5237,25310,25310,1254,0,1254,0,997
5238,25286,25286,653,0,653,0,997
5239,25268,25268,725,0,725,0,997
5240,25255,25255,335,0,335,26972,953
5241,25256,25256,54,0,54,55477,0
5242,25271,25271,54,0,54,57949,0
5243,25283,25283,563,0,563,60451,0
5244,25297,25297,808,0,808,62234,0
5245,25309,25309,54,0,54,64194,0
5246,25323,25323,54,0,54,63717,0
5247,25351,25351,54,0,54,63738,0
5248,25387,25387,54,0,54,63617,0
5249,25441,25441,139,0,139,58109,0
5250,25470,25470,145,0,145,58666,0
5251,25492,25492,303,0,303,56466,0
5252,25509,25509,1210,0,1210,48969,0
5253,25511,25511,1804,0,1804,44149,0
5254,25511,25511,2143,0,2143,42770,0
5255,25512,25512,2432,0,2432,12703,1652
5256,25627,25627,2127,0,2127,0,1652
5257,25625,25625,1326,0,1326,0,1652
5258,25624,25624,996,0,996,0,1652
5259,25621,25621,1019,0,1019,0,1652
5260,25617,25617,1252,0,1252,0,1652
5261,25612,25612,1665,0,1665,0,1652
5262,25607,25607,2683,0,2683,0,1652
5263,25602,25602,808,0,808,44506,380
5264,25602,25602,79,0,79,59172,0
5265,25611,25611,54,0,54,61307,0
5266,25626,25626,54,0,54,63124,0
5267,25641,25641,403,0,403,65081,0
5268,25651,25651,799,0,799,66616,0
5269,25660,25660,54,0,54,68333,0
5270,25670,25670,54,0,54,67685,0
5271,25683,25683,54,0,54,68523,0
5272,25704,25704,54,0,54,69087,0
5273,25729,25729,116,0,116,62579,0
5274,25753,25753,133,0,133,62609,0
5275,25774,25774,138,0,138,59804,0
5276,25789,25789,346,0,346,51340,0
5277,25801,25801,1046,0,1046,46406,0
5278,25812,25812,1497,0,1497,35429,402
5279,25821,25821,1543,0,1543,0,402
5280,25827,25827,562,0,562,0,402
5281,25832,25832,184,0,184,0,402
5282,25835,25835,213,0,213,0,402
5283,25836,25836,222,0,222,0,402
5284,25836,25836,260,0,260,0,402
5285,25834,25834,409,0,409,0,402
5286,25831,25831,326,0,326,0,402
5287,25828,25828,112,0,112,0,402
5288,25824,25824,54,0,54,0,402
5289,25822,25822,54,0,54,0,402
5290,25823,25823,54,0,54,0,402
5291,25827,25827,589,0,589,50161,189
5292,25832,25832,808,0,808,58582,0
5293,25838,25838,54,0,54,61154,0
5294,25845,25845,54,0,54,61321,0
5295,25856,25856,54,0,54,63040,0
5296,25873,25873,54,0,54,63928,0
5297,25894,25894,101,0,101,57712,0
5298,25914,25914,108,0,108,57553,0
5299,25930,25930,162,0,162,55426,0
5300,25942,25942,547,0,547,48474,0
5301,25951,25951,1206,0,1206,44954,0
5302,25958,25958,1578,0,1578,4405,2210
5303,25963,25963,1397,0,1397,0,2210
5304,25967,25967,724,0,724,0,2210
5305,25969,25969,285,0,285,0,2210
5306,25969,25969,217,0,217,0,2210
5307,25968,25968,223,0,223,0,2210
5308,25965,25965,285,0,285,0,2210
5309,25960,25960,395,0,395,0,2210
5310,25955,25955,364,0,364,0,2210
5311,25950,25950,480,0,480,0,2210
5312,25949,25949,805,0,805,32707,856
5313,25956,25956,474,0,474,58157,0
5314,25970,25970,619,0,619,62662,0
5315,25984,25984,852,0,852,66653,0
5316,25994,25994,857,0,857,69447,0
5317,26002,26002,857,0,857,71991,0
5318,26011,26011,857,0,857,87056,0
5319,26024,26024,857,0,857,78770,0
5320,26043,26043,856,0,856,73786,0
5321,26064,26064,169,0,169,67126,0
5322,26080,26080,145,0,145,66518,0
5323,26094,26094,145,0,145,64423,0
5324,26106,26106,374,0,374,57654,0
5325,26116,26116,914,0,914,53316,0
5326,26126,26126,1418,0,1418,49547,0
5327,26134,26134,1807,0,1807,46468,0
5328,26140,26140,2137,0,2137,44709,0
5329,26145,26145,2404,0,2404,30584,614
5330,26147,26147,2631,0,2631,0,2048
5331,26148,26148,2827,0,2827,0,2047
5332,26148,26148,3105,0,3105,0,2047
5333,26146,26146,2969,0,2969,0,2047
5334,26143,26143,2881,0,2881,14693,1744
5335,26139,26139,726,0,726,57128,0
5336,26138,26138,858,0,858,59279,0
5337,26141,26141,855,0,855,61291,0
5338,26149,26149,854,0,854,63830,0
5339,26159,26159,854,0,854,67210,0
5340,26169,26169,855,0,855,69288,0
5341,26178,26178,855,0,855,69284,0
5342,26189,26189,856,0,856,68995,0
5343,26202,26202,857,0,857,69379,0
5344,26218,26218,857,0,857,69789,0
5345,26234,26234,169,0,169,64172,0
5346,26249,26249,146,0,146,63855,0
5347,26261,26261,182,0,182,61781,0
5348,26272,26272,743,0,743,55211,0
5349,26281,26281,1243,0,1243,51454,0
5350,26289,26289,1610,0,1610,49436,0
5351,26295,26295,1904,0,1904,47820,0
5352,26300,26300,2186,0,2186,46611,0
5353,26304,26304,2432,0,2432,45594,0
5354,26306,26306,2671,0,2671,44488,0
5355,26306,26306,2870,0,2870,43609,0
5356,26305,26305,3149,0,3149,43032,0
5357,26303,26303,3405,0,3405,0,2061
5358,26299,26299,2996,0,2996,43632,206
5359,26295,26295,861,0,861,57689,0
5360,26292,26292,78,0,78,59470,0
5361,26294,26294,54,0,54,60487,0
5362,26299,26299,88,0,88,62044,0
5363,26304,26304,661,0,661,63739,0
5364,26310,26310,810,0,810,64377,0
5365,26317,26317,54,0,54,65775,0
5366,26325,26325,54,0,54,64543,0
5367,26333,26333,54,0,54,63305,0
5368,26342,26342,56,0,56,61957,0
5369,26350,26350,102,0,102,56114,0
5370,26360,26360,108,0,108,56909,0
5371,26369,26369,739,0,739,54966,0
5372,26375,26375,1719,0,1719,47877,0
5373,26379,26379,2144,0,2144,13510,1413
5374,26382,26382,2274,0,2274,0,1413
5375,26384,26384,1808,0,1808,0,1413
5376,26384,26384,1247,0,1247,0,1413
5377,26382,26382,1056,0,1056,0,1413
5378,26379,26379,1054,0,1054,0,1413
5379,26374,26374,843,0,843,0,1413
5380,26368,26368,629,0,629,0,1413
5381,26361,26361,750,0,750,0,1413
5382,26352,26352,687,0,687,0,1413
5383,26344,26344,449,0,449,0,1413
5384,26339,26339,54,0,54,0,1413
5385,26340,26340,54,0,54,692,106
5386,26346,26346,54,0,54,17511,0
5387,26352,26352,583,0,583,56163,0
5388,26356,26356,801,0,801,56526,0
5389,26359,26359,54,0,54,57342,0
5390,26363,26363,54,0,54,56516,0
5391,26369,26369,54,0,54,56783,0
5392,26376,26376,54,0,54,56225,0
5393,26384,26384,101,0,101,50594,0
5394,26390,26390,102,0,102,30806,0
5395,26394,26394,1191,0,1191,391,173
5396,26396,26396,1343,0,1343,0,1505
5397,26396,26396,575,0,575,0,1505
5398,26395,26395,138,0,138,0,1505
5399,26393,26393,235,0,235,0,1505
5400,26389,26389,424,0,424,0,1505
5401,26384,26384,538,0,538,0,1505
5402,26378,26378,720,0,720,0,1505
5403,26370,26370,806,0,806,0,1505
5404,26361,26361,1060,0,1060,0,1505
5405,26351,26351,1318,0,1318,0,1505
5406,26339,26339,894,0,894,0,1505
5407,26328,26328,321,0,321,0,1505
5408,26316,26316,218,0,218,0,1505
5409,26306,26306,561,0,561,0,1505
5410,26298,26298,558,0,558,10699,1505
5411,26292,26292,714,0,714,54274,0
5412,26287,26287,820,0,820,55946,0
5413,26284,26284,73,0,73,58108,0
5414,26282,26282,62,0,62,58539,0
5415,26283,26283,61,0,61,59549,0
5416,26288,26288,87,0,87,59649,0
5417,26294,26294,100,0,100,54141,0
5418,26299,26299,102,0,102,54313,0
5419,26302,26302,1084,0,1084,52709,0
5420,26303,26303,2054,0,2054,46948,0
5421,26301,26301,2441,0,2441,35170,407
5422,26299,26299,2727,0,2727,0,407
5423,26295,26295,3296,0,3296,0,407
5424,26290,26290,2697,0,2697,0,407
5425,26284,26284,2086,0,2086,0,407
5426,26276,26276,1452,0,1452,0,407
5427,26266,26266,1111,0,1111,0,407
5428,26255,26255,1063,0,1063,0,407
5429,26243,26243,1236,0,1236,0,407
5430,26230,26230,1242,0,1242,0,407
5431,26218,26218,998,0,998,0,407
5432,26209,26209,300,0,300,50501,189
5433,26208,26208,54,0,54,57964,0
5434,26211,26211,54,0,54,59331,0
5435,26215,26215,582,0,582,60418,0
5436,26217,26217,805,0,805,61756,0
5437,26219,26219,54,0,54,63886,0
5438,26222,26222,54,0,54,63094,0
5439,26228,26228,54,0,54,63045,0
5440,26237,26237,54,0,54,61737,0
5441,26249,26249,100,0,100,54396,0
5442,26259,26259,102,0,102,53019,0
5443,26267,26267,708,0,708,15226,1427
5444,26271,26271,1106,0,1106,0,1427
5445,26273,26273,250,0,250,0,1427
5446,26273,26273,100,0,100,0,1427
5447,26272,26272,106,0,106,0,1427
5448,26269,26269,144,0,144,0,1427
5449,26265,26265,323,0,323,0,1427
5450,26259,26259,514,0,514,0,1427
5451,26251,26251,901,0,901,0,1427
5452,26243,26243,1282,0,1282,0,1427
5453,26233,26233,1593,0,1593,0,1427
5454,26221,26221,859,0,859,0,1427
5455,26210,26210,153,0,153,0,1427
5456,26200,26200,75,0,75,0,1427
5457,26195,26195,119,0,119,1567,0
5458,26192,26192,97,0,97,28103,0
5459,26190,26190,648,0,648,55586,0
5460,26189,26189,794,0,794,57008,0
5461,26189,26189,54,0,54,58747,0
5462,26189,26189,54,0,54,57568,0
5463,26191,26191,54,0,54,56984,0
5464,26194,26194,69,0,69,56763,0
5465,26198,26198,100,0,100,51464,0
5466,26200,26200,102,0,102,51452,0
5467,26202,26202,1381,0,1381,25446,0
5468,26201,26201,2015,0,2015,523,1632
5469,26199,26199,635,0,635,0,1632
5470,26195,26195,197,0,197,0,1632
5471,26190,26190,440,0,440,0,1632
5472,26184,26184,675,0,675,0,1632
5473,26176,26176,1082,0,1082,0,1632
5474,26167,26167,1431,0,1431,0,1632
5475,26156,26156,1971,0,1971,0,1632
5476,26145,26145,2314,0,2314,0,1632
5477,26132,26132,2538,0,2538,0,1632
5478,26117,26117,1566,0,1566,0,1632
5479,26103,26103,367,0,367,0,1632
5480,26092,26092,1304,0,1304,0,1632
5481,26087,26087,973,0,973,46468,186
5482,26085,26085,854,0,854,53030,0
5483,26083,26083,855,0,855,55614,0
5484,26082,26082,856,0,856,57358,0
5485,26080,26080,856,0,856,57264,0
5486,26079,26079,861,0,861,55898,0
5487,26080,26080,867,0,867,54834,0
5488,26082,26082,871,0,871,54789,0
5489,26083,26083,261,0,261,50903,0
5490,26084,26084,179,0,179,51302,0
5491,26083,26083,1625,0,1625,50250,0
5492,26080,26080,2645,0,2645,45069,0
5493,26076,26076,3149,0,3149,12795,1408
5494,26071,26071,3147,0,3147,0,1408
5495,26065,26065,2952,0,2952,0,1408
5496,26058,26058,2511,0,2511,0,1408
5497,26050,26050,2087,0,2087,0,1408
5498,26040,26040,1723,0,1723,0,1408
5499,26029,26029,1586,0,1586,0,1408
5500,26017,26017,1826,0,1826,0,1408
5501,26004,26004,2705,0,2705,0,1408
5502,25990,25990,2729,0,2729,0,1408
5503,25975,25975,1532,0,1532,0,1408
5504,25961,25961,2091,0,2091,0,1408
5505,25948,25948,2394,0,2394,0,1408
5506,25937,25937,1883,0,1883,29661,766
5507,25927,25927,1099,0,1099,52311,0
5508,25920,25920,998,0,998,53572,0
5509,25913,25913,1006,0,1006,53300,0
5510,25909,25909,1032,0,1032,53121,0
5511,25905,25905,1043,0,1043,52275,0
5512,25902,25902,1029,0,1029,51752,0
5513,25899,25899,412,0,412,48059,0
5514,25896,25896,286,0,286,48579,0
5515,25892,25892,2453,0,2453,28596,806
5516,25887,25887,3217,0,3217,0,806
5517,25879,25879,1880,0,1880,0,806
5518,25871,25871,767,0,767,0,806
5519,25862,25862,1201,0,1201,0,806
5520,25852,25852,1622,0,1622,0,806
5521,25840,25840,2042,0,2042,0,806
5522,25828,25828,2438,0,2438,0,806
5523,25814,25814,2827,0,2827,0,806
5524,25799,25799,3194,0,3194,0,806
5525,25783,25783,3482,0,3482,0,806
5526,25765,25765,2586,0,2586,0,806
5527,25748,25748,1266,0,1266,0,806
5528,25733,25733,377,0,377,0,806
5529,25722,25722,954,0,954,2176,806
5530,25714,25714,1439,0,1439,5539,0
5531,25706,25706,1354,0,1354,5539,0
5532,25700,25700,1061,0,1061,5539,0
5533,25695,25695,192,0,192,53580,0
5534,25690,25690,164,0,164,52866,0
5535,25687,25687,159,0,159,52723,0
5536,25684,25684,406,0,406,52759,0
5537,25681,25681,208,0,208,47696,0
5538,25678,25678,262,0,262,48321,0
5539,25674,25674,3268,0,3268,26062,0
5540,25668,25668,3902,0,3902,4011,0
5541,25661,25661,3419,0,3419,383,632
5542,25654,25654,1583,0,1583,0,632
5543,25640,25640,1856,0,1856,0,632
5544,25200,25200,2334,0,2334,0,632
5545,25252,25252,2785,0,2785,0,632
5546,25250,25250,3126,0,3126,0,632
5547,25240,25240,3356,0,3356,0,632
5548,25173,25173,3535,0,3535,0,632
5549,25150,25150,3808,0,3808,0,632
5550,25106,25106,2719,0,2719,0,632
5551,25067,25067,1229,0,1229,0,632
5552,25042,25042,807,0,807,0,632
5553,25031,25031,1101,0,1101,1501,0
5554,25037,25037,510,0,510,22010,0
5555,25052,25052,890,0,890,53349,0
5556,25065,25065,912,0,912,55271,0
5557,25077,25077,134,0,134,57464,0
5558,25105,25105,90,0,90,56627,0
5559,25140,25140,94,0,94,55845,0
5560,25167,25167,276,0,276,54163,0
5561,25176,25176,166,0,166,47612,0
5562,25196,25196,171,0,171,47450,0
5563,25203,25203,2657,0,2657,24067,0
5564,25206,25206,3479,0,3479,1344,0
5565,25195,25195,3857,0,3857,893,52
5566,25195,25195,3306,0,3306,0,52
5567,25178,25178,3303,0,3303,0,52
5568,24627,24627,3051,0,3051,36,52
5569,24699,24699,2974,0,2974,0,52
5570,24703,24703,2947,0,2947,0,52
5571,24697,24697,3370,0,3370,0,52
5572,24685,24685,2862,0,2862,0,52
5573,24669,24669,2483,0,2483,0,52
5574,24645,24645,1911,0,1911,0,52
5575,24623,24623,1046,0,1046,0,52
5576,24598,24598,563,0,563,0,52
5577,24577,24577,387,0,387,0,52
5578,24545,24545,535,0,535,0,52
5579,24537,24537,1411,0,1411,96,641
5580,24531,24531,1797,0,1797,1591,0
5581,24528,24528,913,0,913,4136,0
5582,24520,24520,1105,0,1105,8574,0
5583,24532,24532,1010,0,1010,6825,0
5584,24535,24535,1084,0,1084,6701,0
5585,24534,24534,1174,0,1174,8048,0
5586,24532,24532,1104,0,1104,8045,0
5587,24516,24516,3244,0,3244,4718,0
5588,24499,24499,2893,0,2893,120,590
5589,24474,24474,2675,0,2675,0,590
5590,24453,24453,2582,0,2582,0,590
5591,24431,24431,2788,0,2788,0,590
5592,21730,21730,2421,0,2421,0,590
5593,22047,22047,2605,0,2605,0,590
5594,22100,22100,2909,0,2909,0,590
5595,22106,22106,3112,0,3112,0,590
5596,22112,22112,3357,0,3357,0,590
5597,22110,22110,3609,0,3609,0,590
