,Cooling plant sensible load,Heating plant sensible load,AHU Cooling,AHU Heating
2328,0,608,0,0
2329,0,628,0,0
2330,0,808,0,0
2331,0,1123,0,0
2332,0,1178,0,0
2333,0,1377,0,0
2334,0,1639,0,0
2335,0,62729,0,0
2336,0,9121,0,4
2337,0,1698,0,2927
2338,3993,1082,0,9467
2339,8390,796,0,9409
2340,13798,464,0,6361
2341,8013,619,0,4796
2342,13898,441,0,5910
2343,17847,384,0,6445
2344,17992,424,0,6884
2345,3164,1100,0,3973
2346,0,1940,0,1151
2347,0,441,0,123
2348,0,499,0,8
2349,0,570,0,0
2350,0,620,0,0
2351,0,656,0,0
2352,0,691,0,0
2353,0,801,0,0
2354,0,1354,0,0
2355,0,1518,0,0
2356,0,1739,0,0
2357,0,2196,0,0
2358,0,2485,0,0
2359,0,62885,0,0
2360,0,7819,0,5
2361,249,1475,0,3526
2362,7931,1079,0,11267
2363,13717,723,0,11503
2364,20140,476,0,7463
2365,12787,509,0,4670
2366,18319,376,0,5135
2367,18901,389,0,6452
2368,13163,477,0,6554
2369,3135,1003,0,3523
2370,0,1925,0,1216
2371,0,474,0,148
2372,0,555,0,10
2373,0,618,0,1
2374,0,671,0,0
2375,0,717,0,0
2376,0,755,0,0
2377,0,1127,0,0
2378,0,1521,0,0
2379,0,1669,0,0
2380,0,2034,0,0
2381,0,2429,0,0
2382,0,2610,0,0
2383,0,2460,0,0
2384,0,1483,0,0
2385,0,835,0,0
2386,0,731,0,0
2387,0,676,0,0
2388,0,607,0,0
2389,0,591,0,0
2390,0,586,0,0
2391,0,584,0,0
2392,0,579,0,0
2393,0,606,0,0
2394,0,666,0,0
2395,0,692,0,0
2396,0,765,0,0
2397,0,981,0,0
2398,0,1154,0,0
2399,0,2203,0,0
2400,0,2867,0,0
2401,0,3193,0,0
2402,0,3839,0,0
2403,0,4701,0,0
2404,0,5388,0,0
2405,0,5702,0,0
2406,0,5699,0,0
2407,0,5179,0,0
2408,0,2949,0,0
2409,0,1221,0,0
2410,0,864,0,0
2411,0,807,0,0
2412,0,777,0,0
2413,0,762,0,0
2414,0,802,0,0
2415,0,861,0,0
2416,0,984,0,0
2417,0,1098,0,0
2418,0,1340,0,0
2419,0,2277,0,0
2420,0,3246,0,0
2421,0,5008,0,0
2422,0,6481,0,0
2423,0,6880,0,0
2424,0,6791,0,0
2425,0,6816,0,0
2426,0,7194,0,0
2427,0,7773,0,0
2428,0,8508,0,0
2429,0,8910,0,0
2430,0,8991,0,0
2431,0,114058,0,0
2432,0,22088,0,0
2433,0,7401,0,2634
2434,0,3561,0,14677
2435,0,2472,0,17915
2436,868,2259,0,14353
2437,0,3354,0,11418
2438,1107,2172,0,12918
2439,2474,1981,0,14568
2440,1480,2262,0,13607
2441,0,3765,0,6925
2442,0,5454,0,2157
2443,0,774,0,233
2444,0,841,0,15
2445,0,914,0,1
2446,0,1400,0,0
2447,0,2892,0,0
2448,0,3662,0,0
2449,0,4890,0,0
2450,0,5871,0,0
2451,0,6019,0,0
2452,0,5755,0,0
2453,0,5309,0,0
2454,0,5558,0,0
2455,0,101065,0,0
2456,0,13607,0,5
2457,0,2724,0,3406
2458,2246,1650,0,10295
2459,4828,1518,0,10866
2460,6132,1335,0,8668
2461,1180,1936,0,8788
2462,5280,1580,0,11196
2463,8853,1196,0,10921
2464,14956,1292,0,9358
2465,5936,1862,0,4915
2466,255,2987,0,1735
2467,0,743,0,197
2468,0,810,0,12
2469,0,876,0,1
2470,0,1041,0,0
2471,0,1565,0,0
2472,0,2287,0,0
2473,0,2744,0,0
2474,0,3300,0,0
2475,0,4611,0,0
2476,0,5731,0,0
2477,0,6370,0,0
2478,0,6572,0,0
2479,0,94225,0,0
2480,0,15000,0,6
2481,0,4569,0,3910
2482,0,2150,0,11664
2483,2403,1665,0,12165
2484,8080,1205,0,9959
2485,5651,1431,0,7964
2486,9645,1052,0,8358
2487,8860,1135,0,10948
2488,6082,1357,0,11449
2489,417,1910,0,6251
2490,0,3336,0,2362
2491,0,841,0,268
2492,0,905,0,16
2493,0,955,0,1
2494,0,1204,0,0
2495,0,2206,0,0
2496,0,3021,0,0
2497,0,3676,0,0
2498,0,4467,0,0
2499,0,5092,0,0
2500,0,5512,0,0
2501,0,6280,0,0
2502,0,7074,0,0
2503,0,92482,0,0
2504,0,12113,0,6
2505,0,2418,0,3845
2506,1028,1803,0,12227
2507,3842,1645,0,13610
2508,7011,1292,0,9928
2509,6086,1384,0,7278
2510,12925,1044,0,7867
2511,23878,869,0,8471
2512,8816,1207,0,8021
2513,2927,1647,0,4253
2514,102,2513,0,1448
2515,0,703,0,188
2516,0,787,0,13
2517,0,863,0,1
2518,0,913,0,0
2519,0,1190,0,0
2520,0,1647,0,0
2521,0,2033,0,0
2522,0,2246,0,0
2523,0,2294,0,0
2524,0,2362,0,0
2525,0,2491,0,0
2526,0,2528,0,0
2527,0,70436,0,0
2528,0,10308,0,3
2529,0,2500,0,2326
2530,2526,1385,0,6735
2531,6299,1080,0,6307
2532,10392,745,0,4593
2533,5965,1007,0,3518
2534,9299,876,0,4047
2535,12536,667,0,4545
2536,10408,765,0,4316
2537,1816,1405,0,2558
2538,0,2338,0,896
2539,0,597,0,121
2540,0,668,0,9
2541,0,734,0,1
2542,0,778,0,0
2543,0,807,0,0
2544,0,934,0,0
2545,0,1073,0,0
2546,0,1512,0,0
2547,0,1711,0,0
2548,0,2121,0,0
2549,0,2537,0,0
2550,0,2753,0,0
2551,0,2289,0,0
2552,0,1097,0,0
2553,0,811,0,0
2554,0,745,0,0
2555,0,676,0,0
2556,0,581,0,0
2557,0,478,0,0
2558,0,420,0,0
2559,0,388,0,0
2560,0,395,0,0
2561,0,416,0,0
2562,0,459,0,0
2563,0,518,0,0
2564,0,569,0,0
2565,0,615,0,0
2566,0,657,0,0
2567,0,755,0,0
2568,0,923,0,0
2569,0,991,0,0
2570,0,1069,0,0
2571,0,1531,0,0
2572,0,2388,0,0
2573,0,2989,0,0
2574,0,3891,0,0
2575,0,2892,0,0
2576,0,1095,0,0
2577,0,697,0,0
2578,267,666,0,0
2579,516,536,0,0
2580,67,437,0,0
2581,0,404,0,0
2582,0,374,0,0
2583,3,338,0,0
2584,320,328,0,0
2585,915,338,0,0
2586,486,364,0,0
2587,0,413,0,0
2588,0,488,0,0
2589,0,575,0,0
2590,0,666,0,0
2591,0,837,0,0
2592,0,905,0,0
2593,0,970,0,0
2594,0,1044,0,0
2595,0,1117,0,0
2596,0,1693,0,0
2597,0,2600,0,0
2598,0,2844,0,0
2599,0,62671,0,0
2600,0,6579,0,0
2601,7538,1351,0,1238
2602,21799,734,0,3201
2603,30248,459,0,947
2604,38795,258,0,32
2605,30266,286,0,0
2606,46484,114,0,0
2607,49188,42,0,0
2608,44632,32,0,0
2609,19998,109,0,0
2610,346,1014,0,0
2611,0,141,0,0
2612,0,253,0,1
2613,0,378,0,0
2614,0,480,0,0
2615,0,546,0,0
2616,0,600,0,0
2617,0,683,0,0
2618,0,755,0,0
2619,0,731,0,0
2620,0,790,0,0
2621,0,925,0,0
2622,0,1479,0,0
2623,0,47466,0,0
2624,0,6685,0,4
2625,292,1510,0,3205
2626,4269,1178,0,10764
2627,7892,1009,0,12323
2628,13503,668,0,9187
2629,7364,905,0,6942
2630,14745,677,0,8629
2631,17291,592,0,10369
2632,13256,736,0,9842
2633,5076,1170,0,5220
2634,0,2040,0,1761
2635,0,469,0,199
2636,0,553,0,13
2637,0,643,0,1
2638,0,720,0,0
2639,0,922,0,0
2640,0,1664,0,0
2641,0,2604,0,0
2642,0,3244,0,0
2643,0,3867,0,0
2644,0,5108,0,0
2645,0,5960,0,0
2646,0,6091,0,0
2647,0,68138,0,0
2648,0,8659,0,7
2649,1687,1843,0,4689
2650,15753,1356,0,13894
2651,20088,911,0,13122
2652,22143,725,0,8572
2653,16993,1056,0,5726
2654,33811,665,0,5333
2655,46384,431,0,5040
2656,48214,472,0,3914
2657,32038,953,0,1756
2658,8712,1759,0,588
2659,0,346,0,78
2660,0,422,0,6
2661,0,512,0,0
2662,0,592,0,0
2663,0,654,0,0
2664,0,699,0,0
2665,0,839,0,0
2666,0,902,0,0
2667,0,1093,0,0
2668,0,1634,0,0
2669,0,2179,0,0
2670,0,2540,0,0
2671,0,49797,0,0
2672,0,5559,0,5
2673,607,1358,0,3473
2674,10854,906,0,10012
2675,21543,529,0,8423
2676,30996,336,0,4813
2677,16979,352,0,2843
2678,28052,257,0,2017
2679,32654,218,0,1117
2680,25808,206,0,629
2681,7012,448,0,374
2682,0,1531,0,213
2683,0,303,0,45
2684,0,405,0,5
2685,0,507,0,0
2686,0,582,0,0
2687,0,658,0,0
2688,0,731,0,0
2689,0,951,0,0
2690,0,1372,0,0
2691,0,2151,0,0
2692,0,2706,0,0
2693,0,3126,0,0
2694,0,3609,0,0
2695,0,58833,0,0
2696,0,9778,0,7
2697,0,3084,0,4978
2698,395,1747,0,15442
2699,2943,1489,0,15546
2700,5852,1250,0,12325
2701,3593,1338,0,9612
2702,12948,755,0,9541
2703,19435,512,0,10080
2704,13883,697,0,9687
2705,1827,1337,0,5524
2706,0,2210,0,1926
2707,0,588,0,237
2708,0,677,0,16
2709,0,752,0,1
2710,0,816,0,0
2711,0,1073,0,0
2712,0,2114,0,0
2713,0,3178,0,0
2714,0,4279,0,0
2715,0,6346,0,0
2716,0,7348,0,0
2717,0,8224,0,0
2718,0,9245,0,0
2719,0,6719,0,0
2720,0,2122,0,0
2721,0,1042,0,0
2722,0,922,0,0
2723,0,863,0,0
2724,0,809,0,0
2725,0,766,0,0
2726,0,731,0,0
2727,0,701,0,0
2728,19,682,0,0
2729,555,681,0,0
2730,284,702,0,0
2731,0,752,0,0
2732,0,972,0,0
2733,0,1287,0,0
2734,0,1502,0,0
2735,0,2233,0,0
2736,0,3645,0,0
2737,0,4457,0,0
2738,0,5619,0,0
2739,0,6515,0,0
2740,0,7111,0,0
2741,0,7313,0,0
2742,0,7194,0,0
2743,0,5835,0,0
2744,0,2844,0,0
2745,0,1524,0,0
2746,0,1193,0,0
2747,0,1082,0,0
2748,0,1048,0,0
2749,0,1055,0,0
2750,0,1057,0,0
2751,0,982,0,0
2752,0,923,0,0
2753,0,933,0,0
2754,0,1030,0,0
2755,0,1432,0,0
2756,0,1791,0,0
2757,0,4181,0,0
2758,0,6274,0,0
2759,0,9074,0,0
2760,0,10006,0,0
2761,0,10209,0,0
2762,0,10971,0,0
2763,0,11964,0,0
2764,0,12335,0,0
2765,0,13042,0,0
2766,0,13476,0,0
2767,0,111674,0,0
2768,0,14048,0,0
2769,1131,2863,0,2817
2770,5558,2176,0,14671
2771,8748,1909,0,18202
2772,11391,1680,0,14248
2773,4166,2031,0,10977
2774,9634,1680,0,12653
2775,24375,1321,0,12732
2776,20651,1529,0,11916
2777,3912,2182,0,6891
2778,110,3145,0,2397
2779,0,872,0,275
2780,0,951,0,17
2781,0,1078,0,1
2782,0,1640,0,0
2783,0,3140,0,0
2784,0,4150,0,0
2785,0,5042,0,0
2786,0,5843,0,0
2787,0,6331,0,0
2788,0,7008,0,0
2789,0,7494,0,0
2790,0,7417,0,0
2791,0,89152,0,0
2792,0,14306,0,6
2793,0,5255,0,4227
2794,0,2526,0,13380
2795,878,2207,0,14592
2796,3537,1929,0,11228
2797,914,2184,0,8627
2798,3381,2028,0,11787
2799,4064,1985,0,14844
2800,2406,2137,0,14416
2801,0,3956,0,8590
2802,0,6510,0,3008
2803,0,1078,0,364
2804,0,1209,0,24
2805,0,2460,0,1
2806,0,4971,0,0
2807,0,7293,0,0
2808,0,8870,0,0
2809,0,9620,0,0
2810,0,10102,0,0
2811,0,10089,0,0
2812,0,10524,0,0
2813,0,10520,0,0
2814,0,10020,0,0
2815,0,101794,0,0
2816,0,13299,0,7
2817,0,3003,0,4939
2818,2203,2373,0,18594
2819,4740,2083,0,19677
2820,6318,1848,0,14214
2821,2818,2192,0,12342
2822,7779,1784,0,12324
2823,10728,1480,0,12613
2824,6087,1793,0,14613
2825,0,2664,0,8941
2826,0,4295,0,3072
2827,0,1090,0,361
2828,0,1144,0,21
2829,0,1411,0,1
2830,0,2956,0,0
2831,0,4390,0,0
2832,0,5995,0,0
2833,0,7163,0,0
2834,0,7684,0,0
2835,0,8137,0,0
2836,0,8720,0,0
2837,0,9371,0,0
2838,0,9657,0,0
2839,0,101492,0,0
2840,0,17338,0,7
2841,0,6227,0,4957
2842,0,2871,0,16221
2843,789,2323,0,17177
2844,4155,1989,0,13019
2845,1977,2178,0,10010
2846,8899,1419,0,10824
2847,9964,1335,0,12400
2848,6216,1644,0,11861
2849,323,2271,0,6406
2850,0,3624,0,2232
2851,0,979,0,254
2852,0,1036,0,16
2853,0,1090,0,1
2854,0,1441,0,0
2855,0,2097,0,0
2856,0,3246,0,0
2857,0,4016,0,0
2858,0,4921,0,0
2859,0,6087,0,0
2860,0,6637,0,0
2861,0,6940,0,0
2862,0,7159,0,0
2863,0,92257,0,0
2864,0,15035,0,6
2865,0,5556,0,4537
2866,0,2710,0,14932
2867,934,2310,0,16451
2868,3704,2002,0,12424
2869,1337,2200,0,9161
2870,4625,1850,0,10037
2871,6303,1664,0,10992
2872,4627,1766,0,10053
2873,168,2376,0,4792
2874,0,3643,0,1336
2875,0,827,0,138
2876,0,866,0,8
2877,0,909,0,0
2878,0,947,0,0
2879,0,1074,0,0
2880,0,1301,0,0
2881,0,1605,0,0
2882,0,2924,0,0
2883,0,3930,0,0
2884,0,4556,0,0
2885,0,5281,0,0
2886,0,5893,0,0
2887,0,5227,0,0
2888,0,3127,0,0
2889,0,1260,0,0
2890,0,1070,0,0
2891,0,960,0,0
2892,0,820,0,0
2893,0,715,0,0
2894,0,658,0,0
2895,0,621,0,0
2896,499,604,0,0
2897,1737,591,0,0
2898,1229,582,0,0
2899,95,603,0,0
2900,0,662,0,0
2901,0,756,0,0
2902,0,857,0,0
2903,0,1103,0,0
2904,0,1233,0,0
2905,0,1287,0,0
2906,0,1359,0,0
2907,0,1500,0,0
2908,0,2366,0,0
2909,0,3176,0,0
2910,0,2880,0,0
2911,0,1199,0,0
2912,0,861,0,0
2913,12,653,0,0
2914,906,487,0,0
2915,1410,385,0,0
2916,1387,316,0,0
2917,381,255,0,0
2918,55,202,0,0
2919,543,179,0,0
2920,2438,164,0,0
2921,3791,151,0,0
2922,2015,160,0,0
2923,94,204,0,0
2924,0,275,0,0
2925,0,364,0,0
2926,0,451,0,0
2927,0,524,0,0
2928,0,587,0,0
2929,0,634,0,0
2930,0,800,0,0
2931,0,903,0,0
2932,0,911,0,0
2933,0,929,0,0
2934,0,913,0,0
2935,0,28824,0,0
2936,0,2491,0,0
2937,18594,474,584,0
2938,36593,165,15318,0
2939,52951,43,31885,0
2940,59405,0,31366,0
2941,47228,24,28443,0
2942,62213,0,37099,0
2943,68865,0,44555,0
2944,63728,0,43517,0
2945,39857,0,23638,0
2946,10249,196,7968,0
2947,0,0,794,0
2948,0,0,35,0
2949,0,0,1,0
2950,0,7,0,0
2951,0,90,0,0
2952,0,126,0,0
2953,0,180,0,0
2954,0,243,0,0
2955,0,290,0,0
2956,0,335,0,0
2957,0,375,0,0
2958,0,384,0,0
2959,0,14916,0,0
2960,0,2018,0,0
2961,9719,273,0,0
2962,18005,47,0,0
2963,26075,6,0,0
2964,48168,0,5182,0
2965,43948,0,11809,0
2966,39519,0,10796,0
2967,30743,0,6153,0
2968,21775,0,1342,0
2969,5600,189,0,0
2970,0,1131,0,0
2971,0,13,0,0
2972,0,64,0,0
2973,0,100,0,0
2974,0,136,0,0
2975,0,170,0,0
2976,0,195,0,0
2977,0,208,0,0
2978,0,220,0,0
2979,0,215,0,0
2980,0,200,0,0
2981,0,214,0,0
2982,0,246,0,0
2983,0,14831,0,0
2984,0,2311,0,0
2985,3545,433,0,0
2986,9672,260,0,0
2987,18134,34,0,0
2988,30561,0,0,0
2989,20794,3,0,0
2990,31589,13,0,0
2991,33582,0,0,0
2992,25714,4,0,0
2993,12551,12,0,0
2994,0,802,0,0
2995,0,24,0,0
2996,0,90,0,0
2997,0,133,0,0
2998,0,181,0,0
2999,0,219,0,0
3000,0,210,0,0
3001,0,199,0,0
3002,0,215,0,0
3003,0,248,0,0
3004,0,265,0,0
3005,0,283,0,0
3006,0,320,0,0
3007,0,20128,0,0
3008,0,3238,0,0
3009,608,896,0,41
3010,2929,821,0,1265
3011,4094,848,0,2682
3012,8143,695,0,2654
3013,2100,1015,0,2389
3014,7900,780,0,3199
3015,8989,749,0,3927
3016,4395,934,0,3904
3017,0,1695,0,2348
3018,0,3116,0,887
3019,0,486,0,88
3020,0,513,0,4
3021,0,552,0,0
3022,0,596,0,0
3023,0,686,0,0
3024,0,1523,0,0
3025,0,1839,0,0
3026,0,2456,0,0
3027,0,3142,0,0
3028,0,3663,0,0
3029,0,4604,0,0
3030,0,4778,0,0
3031,0,53612,0,0
3032,0,5423,0,3
3033,360,1102,0,1656
3034,3931,934,0,3709
3035,5830,767,0,2012
3036,12212,416,0,275
3037,7429,563,0,0
3038,20753,323,0,0
3039,23749,313,0,0
3040,13891,368,0,0
3041,938,1100,0,28
3042,0,1974,0,11
3043,0,441,0,0
3044,0,491,0,0
3045,0,568,0,0
3046,0,666,0,0
3047,0,741,0,0
3048,0,1262,0,0
3049,0,2065,0,0
3050,0,2810,0,0
3051,0,3511,0,0
3052,0,4305,0,0
3053,0,5396,0,0
3054,0,5130,0,0
3055,0,3214,0,0
3056,0,1200,0,0
3057,0,749,0,0
3058,0,686,0,0
3059,0,639,0,0
3060,0,617,0,0
3061,0,569,0,0
3062,0,506,0,0
3063,0,484,0,0
3064,0,477,0,0
3065,0,520,0,0
3066,0,588,0,0
3067,0,632,0,0
3068,0,675,0,0
3069,0,741,0,0
3070,0,886,0,0
3071,0,934,0,0
3072,0,1216,0,0
3073,0,1599,0,0
3074,0,1789,0,0
3075,0,1922,0,0
3076,0,1943,0,0
3077,0,2005,0,0
3078,0,2021,0,0
3079,0,1437,0,0
3080,0,831,0,0
3081,0,738,0,0
3082,0,698,0,0
3083,0,656,0,0
3084,0,588,0,0
3085,0,550,0,0
3086,0,519,0,0
3087,0,483,0,0
3088,0,498,0,0
3089,0,516,0,0
3090,0,502,0,0
3091,0,530,0,0
3092,0,586,0,0
3093,0,645,0,0
3094,0,782,0,0
3095,0,987,0,0
3096,0,1108,0,0
3097,0,1515,0,0
3098,0,2259,0,0
3099,0,2667,0,0
3100,0,3113,0,0
3101,0,3648,0,0
3102,0,3411,0,0
3103,0,62910,0,0
3104,0,5905,0,0
3105,3678,1072,0,0
3106,8403,765,0,0
3107,9538,680,0,0
3108,14739,543,0,0
3109,7122,678,0,0
3110,18986,425,0,0
3111,20915,314,0,0
3112,12899,372,0,0
3113,2699,891,0,0
3114,0,1786,0,0
3115,0,342,0,0
3116,0,422,0,0
3117,0,486,0,0
3118,0,536,0,0
3119,0,578,0,0
3120,0,614,0,0
3121,0,628,0,0
3122,0,684,0,0
3123,0,758,0,0
3124,0,759,0,0
3125,0,741,0,0
3126,0,722,0,0
3127,0,39677,0,0
3128,0,4768,0,0
3129,460,1196,0,0
3130,4968,807,0,0
3131,7572,540,0,0
3132,13381,330,0,0
3133,8990,408,0,0
3134,20515,288,0,0
3135,24023,208,0,0
3136,17086,207,0,0
3137,1943,787,0,0
3138,0,1786,0,0
3139,0,315,0,0
3140,0,369,0,0
3141,0,413,0,0
3142,0,453,0,0
3143,0,488,0,0
3144,0,513,0,0
3145,0,540,0,0
3146,0,572,0,0
3147,0,600,0,0
3148,0,681,0,0
3149,0,738,0,0
3150,0,738,0,0
3151,0,36970,0,0
3152,0,4329,0,0
3153,1102,998,0,0
3154,7621,495,0,0
3155,16375,303,0,0
3156,29297,193,0,0
3157,21616,187,0,0
3158,37983,106,0,0
3159,47223,63,0,0
3160,48324,56,0,0
3161,33014,88,0,0
3162,5201,1042,0,0
3163,0,203,0,0
3164,0,283,0,0
3165,0,368,0,0
3166,0,446,0,0
3167,0,505,0,0
3168,0,546,0,0
3169,0,563,0,0
3170,0,591,0,0
3171,0,710,0,0
3172,0,905,0,0
3173,0,1190,0,0
3174,0,840,0,0
3175,0,35647,0,0
3176,0,2879,0,0
3177,6225,317,0,0
3178,28007,82,0,0
3179,41571,3,2627,0
3180,49287,0,7688,0
3181,37525,0,7393,0
3182,55929,0,8491,0
3183,60458,0,13182,0
3184,53811,0,13955,0
3185,37905,0,8733,0
3186,6627,71,3440,0
3187,0,0,314,0
3188,0,0,9,0
3189,0,7,0,0
3190,0,127,0,0
3191,0,203,0,0
3192,0,259,0,0
3193,0,293,0,0
3194,0,319,0,0
3195,0,341,0,0
3196,0,363,0,0
3197,0,389,0,0
3198,0,395,0,0
3199,0,21635,0,0
3200,0,2888,0,0
3201,1135,620,0,0
3202,5227,519,0,0
3203,7264,487,0,0
3204,13467,338,0,0
3205,6502,464,0,0
3206,18563,180,0,0
3207,31121,78,0,0
3208,28604,34,0,0
3209,19180,2,0,0
3210,1464,483,0,0
3211,0,13,0,0
3212,0,87,0,0
3213,0,188,0,0
3214,0,285,0,0
3215,0,360,0,0
3216,0,394,0,0
3217,0,420,0,0
3218,0,457,0,0
3219,0,489,0,0
3220,0,525,0,0
3221,0,561,0,0
3222,0,722,0,0
3223,0,567,0,0
3224,0,491,0,0
3225,0,418,0,0
3226,0,309,0,0
3227,0,213,0,0
3228,0,161,0,0
3229,0,121,0,0
3230,0,75,0,0
3231,0,7,0,0
3232,0,0,0,0
3233,1577,0,0,0
3234,1413,0,0,0
3235,153,0,0,0
3236,0,0,0,0
3237,0,11,0,0
3238,0,89,0,0
3239,0,144,0,0
3240,0,178,0,0
3241,0,202,0,0
3242,0,244,0,0
3243,0,273,0,0
3244,0,285,0,0
3245,0,309,0,0
3246,0,327,0,0
3247,0,294,0,0
3248,0,172,0,0
3249,0,24,0,0
3250,0,0,0,0
3251,0,0,0,0
3252,0,0,0,0
3253,0,0,0,0
3254,454,0,0,0
3255,587,0,0,0
3256,1428,0,0,0
3257,1725,0,0,0
3258,242,0,0,0
3259,0,0,0,0
3260,0,0,0,0
3261,0,0,0,0
3262,0,0,0,0
3263,0,0,0,0
3264,0,0,0,0
3265,0,0,0,0
3266,0,0,0,0
3267,0,0,0,0
3268,0,0,0,0
3269,0,0,0,0
3270,0,0,0,0
3271,0,3158,0,0
3272,14914,99,0,0
3273,76571,0,4394,0
3274,76096,0,32759,0
3275,79698,0,46559,0
3276,81460,0,43619,0
3277,69367,0,38386,0
3278,89088,0,46022,0
3279,96726,0,53524,0
3280,97722,0,52139,0
3281,75810,0,29687,0
3282,38668,0,11472,0
3283,0,0,1184,0
3284,0,0,53,0
3285,0,0,2,0
3286,0,0,0,0
3287,0,0,0,0
3288,0,0,0,0
3289,0,0,0,0
3290,0,0,0,0
3291,0,0,0,0
3292,0,0,0,0
3293,0,0,0,0
3294,0,0,0,0
3295,0,2452,0,0
3296,2872,275,0,0
3297,31989,0,0,0
3298,28691,0,0,0
3299,35029,0,0,0
3300,52321,0,1044,0
3301,42953,0,4511,0
3302,49702,0,6714,0
3303,47100,0,5583,0
3304,38580,0,2278,0
3305,26773,0,1323,0
3306,1540,0,1158,0
3307,0,0,56,0
3308,0,0,0,0
3309,0,0,0,0
3310,0,0,0,0
3311,0,0,0,0
3312,0,0,0,0
3313,0,0,0,0
3314,0,0,0,0
3315,0,0,0,0
3316,0,0,0,0
3317,0,0,0,0
3318,0,0,0,0
3319,0,4239,0,0
3320,11611,10,0,0
3321,69487,0,302,0
3322,70158,0,7114,0
3323,71207,0,13640,0
3324,77040,0,15958,0
3325,67995,0,17856,0
3326,83351,0,25624,0
3327,90488,0,34226,0
3328,70493,0,34327,0
3329,42251,0,16868,0
3330,4069,0,2985,0
3331,0,0,0,0
3332,0,0,0,0
3333,0,0,0,0
3334,0,0,0,0
3335,0,0,0,0
3336,0,0,0,0
3337,0,0,0,0
3338,0,0,0,0
3339,0,0,0,0
3340,0,0,0,0
3341,0,0,0,0
3342,0,0,0,0
3343,0,4764,0,0
3344,872,110,0,0
3345,33807,0,0,0
3346,49531,0,908,0
3347,53552,0,5190,0
3348,45350,0,1044,0
3349,28591,0,0,0
3350,48554,0,0,0
3351,54131,0,0,0
3352,47546,0,0,0
3353,24212,0,0,0
3354,5957,0,0,0
3355,0,0,0,0
3356,0,0,0,0
3357,0,0,0,0
3358,0,0,0,0
3359,0,0,0,0
3360,0,0,0,0
3361,0,0,0,0
3362,0,0,0,0
3363,0,0,0,0
3364,0,0,0,0
3365,0,0,0,0
3366,0,0,0,0
3367,0,6723,0,0
3368,49,204,0,0
3369,22839,0,0,0
3370,28248,0,0,0
3371,37738,0,0,0
3372,45038,0,0,0
3373,35445,0,0,0
3374,51094,0,0,0
3375,61266,0,0,0
3376,46134,0,0,0
3377,18407,0,0,0
3378,0,0,0,0
3379,0,0,0,0
3380,0,0,0,0
3381,0,0,0,0
3382,0,0,0,0
3383,0,0,0,0
3384,0,0,0,0
3385,0,0,0,0
3386,0,0,0,0
3387,0,0,0,0
3388,0,0,0,0
3389,0,0,0,0
3390,0,0,0,0
3391,0,0,0,0
3392,0,0,0,0
3393,0,0,0,0
3394,0,0,0,0
3395,0,0,0,0
3396,0,0,0,0
3397,0,0,0,0
3398,0,0,0,0
3399,0,0,0,0
3400,0,0,0,0
3401,0,0,0,0
3402,0,0,0,0
3403,0,0,0,0
3404,0,0,0,0
3405,0,0,0,0
3406,0,0,0,0
3407,0,0,0,0
3408,0,0,0,0
3409,0,0,0,0
3410,0,0,0,0
3411,0,0,0,0
3412,0,0,0,0
3413,0,15,0,0
3414,0,32,0,0
3415,0,16,0,0
3416,0,0,0,0
3417,0,0,0,0
3418,0,0,0,0
3419,95,0,0,0
3420,0,0,0,0
3421,0,0,0,0
3422,0,0,0,0
3423,0,0,0,0
3424,0,0,0,0
3425,728,0,0,0
3426,732,0,0,0
3427,76,0,0,0
3428,0,0,0,0
3429,0,0,0,0
3430,0,0,0,0
3431,0,0,0,0
3432,0,3,0,0
3433,0,96,0,0
3434,0,156,0,0
3435,0,200,0,0
3436,0,238,0,0
3437,0,690,0,0
3438,0,491,0,0
3439,0,27140,0,0
3440,0,1024,0,0
3441,30404,3,0,12
3442,39005,0,0,0
3443,36632,0,0,0
3444,39932,0,0,0
3445,28098,0,0,0
3446,46818,0,0,0
3447,57185,0,0,0
3448,60421,0,0,0
3449,50491,0,0,0
3450,25583,233,0,0
3451,0,0,0,0
3452,0,0,0,0
3453,0,0,0,0
3454,0,0,0,0
3455,0,0,0,0
3456,0,70,0,0
3457,0,123,0,0
3458,0,181,0,0
3459,0,235,0,0
3460,0,269,0,0
3461,0,531,0,0
3462,0,499,0,0
3463,0,23119,0,0
3464,284,644,0,0
3465,39586,0,0,0
3466,45697,0,0,0
3467,46985,0,0,0
3468,51816,0,0,0
3469,39697,0,0,0
3470,61380,0,0,0
3471,73530,0,0,0
3472,75779,0,134,0
3473,61832,0,310,0
3474,32429,0,37,0
3475,0,0,0,0
3476,0,0,0,0
3477,0,0,0,0
3478,0,0,0,0
3479,0,0,0,0
3480,0,0,0,0
3481,0,18,0,0
3482,0,101,0,0
3483,0,154,0,0
3484,0,203,0,0
3485,0,242,0,0
3486,0,225,0,0
3487,0,18436,0,0
3488,0,795,0,0
3489,20029,0,0,0
3490,35292,0,0,0
3491,44917,0,0,0
3492,51366,0,0,0
3493,49784,0,379,0
3494,70363,0,2406,0
3495,74824,0,5065,0
3496,70452,0,6429,0
3497,58506,0,3097,0
3498,24284,0,629,0
3499,0,0,0,0
3500,0,0,0,0
3501,0,0,0,0
3502,0,0,0,0
3503,0,0,0,0
3504,0,0,0,0
3505,0,0,0,0
3506,0,0,0,0
3507,0,0,0,0
